V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30
0,0,0,0,0,0,0,0,0,0,0.27465852817137887,0.48264137047392797,0.5606355976516535,0.12003477451053535,1.473344582132418,1.8197354950422824,0.357368192082246,0,0,0,0,0,0.5788038462763024,1.8474488602604042,1.2239711494945338,0.9999999999999999,0.20578228296866005,0,0,0
0,0,0,0,0,0,0,0,0,0,2.1479742945735487,3.6203061659148594,3.8632156040480057,1.1157048163316914,0.7190397437774159,0.8231114102154204,0.4801834008188425,0.09489568562845188,0,0.17640979686914582,0.0574158743005128,0.19653826119066325,0.2707604389032146,0.06760040700597722,0.5347105452794548,0.6888821709507484,0.16231115115363368,0,0,0
0,0,0,0,0,0,0,0,0,0,0.6597064827707284,2.1781868431556486,2.5997697673075435,1.9316901503647848,0.44479697442900296,0,1.1928720490269715,0.42752964383516,0,0.5650094820256563,0.2049151498800419,0.5441366892662471,0.7326185954101976,0.19584807746782346,0.21389148004748706,0.3077373741782157,1.4858298538375072,0.5536042708563527,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16500137489605624,0.07643986178894067,0,0,0.6923528354194641,0.9999999999999999,3.1361464277937943,1.2447197827099725,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6613961706669601,0.3394841526893314,0,0,0.4687210285370567,0.6990229795281263,0.2357605300896607,0,0,0
0,0,0,0.003448286395497109,0.006000593865012487,0,0,0.28931749540630824,0.20268216114784057,0,0,0,0,0,0,0,0,0.11974521310658806,0.07556121107562894,0,0.48254924924583115,0.28273872650809406,0,0,0,0,0,0,0,0
1.1733162403970814,0.7593387425456922,0.6010666268311448,1,0.3927172875817583,0.016159808298150693,0.03994822222217406,4.599870882386534,2.959848448690596,0.09630652630227919,0.1864508463368535,0.08506352805708166,0,0,0,0.09556162199110897,0.1733943799330685,0.7821613230965332,0.6057302109539089,0.21359277733693346,0.0924812780414805,0,0,0,0,0,0,0,0,0
0.04971362560586875,0.025291054888339257,0.5751019415663363,1,0.4511330787641725,0.6087656070981334,0.9634223560565176,0.4081345856861742,0,1.0501168912143495,1.8202940607722713,0.7771879570022342,0,0.1467365843270506,0.4480916789183922,1.2776582060344146,1.7545460371171886,1.7801787368131605,1.2430836722555862,0.7897839129443105,0.3429841531305092,0,0,0.14658203763715616,0.12359091499139105,0,0,0,0,0
1.9071004297265763,0.8854872989586143,0.010784822063236856,0.006659238400517702,2.6842309188264397,2.2628254818828664,0,0,0,0,0.046133741137826215,0.04666613013471946,0.12030625192491831,1.1799415910316087,2.7628818066810497,4.606303557538744,5.226957655560058,2.7130574160871617,0.3825043825004771,0,0,0.2443647644728627,0.49422217954099645,0.6348455792851844,0.34850882781324305,0,0,0.16255932402097908,0.15867005032369455,0
0.09963437942590182,1.0149770386051635,1.9534009399617283,1.9799439129683334,0.9880801328562647,0.20014189911108213,0.7160890147977792,1.0137475994489509,0.6476254590938908,0,0.45779184033576426,0.45330668732308066,0.8854417258518514,1.7536982113149397,1.0743713164336062,2.20486318873276,4,2.0303773622799572,0,0,0,0.751928730551364,1.5125332950654315,0.7629159711927249,0,0,0,0.332440421840757,0.3502349337851152,0
0,0.4930367402055294,1.0266676831101602,1.0133966637515497,0.5289452168788504,11.183787003860317,23.576527697579778,22.839676217387403,11.71874586666795,0,0,0,0,0,1.1991376044820061,2.9531473669441732,3.360422442245035,1.792036402270265,0,0,0,0,0,0,0,0,0,0.27562893474890127,0.3551859392309031,0
2.8303456669771845,2.0470095814205904,1,1,0.5629198611931108,3.4542941874850386,7.815222556176153,6.035905298373985,2.1552557694690644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10991245579905026,0.16209097390675897,0,0.575295495937384,0.8017856049630515,0
1.1198365887567252,1.82984328722485,2.5416005258551038,1.9798666505023401,1.1898170870866274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13977064429493238,0.3866708280178015,0.2537644680535473,0,0,0,0.2825533774926538,0.44941168455285246,0,0,0.1187814310114009,0.3278501538490736
0.06328495960771381,0.0872757923385388,0.09666605845801676,0.047002830016492,0.012901621240501189,0,0,0,0,0,0,0,0,0,0,0.04873044120285692,0.14977134080041873,0.10521485871989236,0.5831090012481628,1.6200803298342228,1.0325569872123632,0,0,0,0,0,0,0,0.23653988468803686,0.6755301595169785
0,0,0,0,0,0,0,0,0.013094355130264855,0.03548190265434765,0,0,0,0,0,0.28004685177496635,0.8536026384037663,0.5706510131818514,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.28578118340430764,0.669669970977386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.009192740914576605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.4586785696242927,1.5343605867929697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.38395634872483636,1.9458734981740113,1.58792390844129,7.817857344682472e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
