V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.051868529174085055,0,1.4430665088299808,1.188334630704294,0.969460353636457,1.7264889785275608,1.9803412841022192,0.47352572554369593,0,0,0,0,0,0,0,0,0,0.16076230968212127,0.9104954962361949,0.5493410734946244,0.40798442646517014,0.3265699461697823,0.31389713399978836,0.3348737172176095,0.35586551708078235,0.08577173733622497,0,0,0,0,0,0,0,0,0,0,0
0.2586130673282517,2.691416157084,3.857311062144344,1.8102459862966418,1,0.31329106786404637,0.028784312737122668,0.0022266865507685925,0,0,0,0,0,0,0.049974676788131896,0.07917710041808258,0.024385111498987696,1.3838593173049691,1.889496200923165,2.7848227948883677,3.131426305273779,2.100698405111651,1.6952415126115048,1.674265750075318,1.6532747714667613,0.43705527860255644,0,0,0,0,0,0,0,0,0,0,0
0.02587257943582457,2.0911679050830236,3.060341691077056,2.299851656939409,1.9603365451158563,0.6249337907010534,0,0,0,0,0,0,0,0,0.6429567708312149,0.9253891908333401,0.2854901695745686,0.7541679881138502,1.1059362822677727,2.8634907320276195,3.6194260902047106,1.111358217863922,0,0,0,0,0.13144492748301131,0.2003235205559577,0.06464097307319408,0,0,0,0,0.18337113920050302,0.2741618476133622,0.0864024045591858,0
0.6563832498920807,1.3313547628788338,2.0649025346408654,0.8047736526103262,0.08845021485287553,0.024166342393971696,0,0,0,0,0,0,0,0,0.03858561371307185,0.07004468600656993,0.13263414738632948,1.419875667853374,2.101368933614504,1.3172417198088522,0.8777101972329723,0.3033528088003098,0,0,0,0,0.5314949220437825,0.8042475206704703,0.275284862539564,0,0,0,0,0.4855422672610083,0.7304120822643041,0.615184829010614,0.5815044464221913
0.07178676094117213,0.09608011932632549,0.13892642084264,0.0469598591495471,0,0,0,0,0,0,0,0,0,0,0.6408029351316556,1.0654787309736242,1.5917455420696498,2.5222150728957384,2.9031982468829716,1.2607212601216318,0.23544360768806552,0.17816789358276747,0.13867228322058933,0.05802970018147911,0,0,0,0,0,0,0.13672014290191692,0.09004179185271864,0,0,0,1.061627189287831,1.7138223660825165
1.1889656873377634,0,0,0,0,0,0,0,0,0,0,0,0.016810415174569285,0.04006978069004164,1.1568849433436232,1.9308153623582007,1.329582396747139,1.533361110931239,2,2,2,1.3594016358869783,0.8658963671109328,0.36709771719321305,0,0,0,0,0,0,0.6985182275400774,0.5237441751531118,0,0,0,0.41930781092617464,0.7183967867977614
0.14205437775838278,0,0,0,0,0,0,0,0,0,0,0,0.5402235294212846,1.0355049771496931,1.5493771009439885,0.9439383470877246,0,0.9757761383181616,1.8246642068640595,1.9595920522627108,2.1085863105442075,0.9957949839682594,0,0,0,0,0,0,0.20505395792526904,0.4061913948281486,1.1517980443324696,1.1873012867230988,0.7042072297258992,0.3428601879136731,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.9544366637387625,1.9381193166416184,1.9172853904158087,0.9706592065985229,0,0,0,1.3766750014009774,2.791962367564973,1.5814282001788995,0.3749005109181951,0.20697546321432533,0,0,0,0,0.79931990683663,1.6029509879960193,1.398154161558479,1.8809395749641058,2.5396733717499362,1.2751362699531863,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016483744956913463,0.026049142485714463,0,0,0,0.40944406780724785,0.9005485099032514,1.8395476722311273,2.9457865936917544,1.6943441893743318,0.28275263313145904,0.303753076079216,0.3247687309165769,0.18961127590663565,0.0828977488429455,0.19395348303935273,0.9244245351663515,1.3321899969613238,0.7744089464708337,0.4175820364867556,0,0,0
0,0.3632669059167435,0.9077359273336261,1.2901841505906417,1.856817003417031,1.8775123953398356,1.1273266367165362,0,0.7887514890851458,1.960446079692465,1.174548395000359,0.0020041915733915797,0.013508584685100522,0,0.39503535889984404,0.6360061384700915,0.2123313460805375,0.20213183841837185,0.14793674587474198,0.0997090332494757,0,1.143523613881013,2.358118305170997,1.7473693728522237,1.7263849626620746,1.7053853411839524,1.6843705084894798,0.9789331556136774,0.4853482066040904,1.189382628467507,1.4471445555775762,1.4294148572719585,0.8840758456106041,0.7350633176642616,0.4842957555084079,0.29648516965426874,0
