V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0.4926214343217732,0.2206438501201053,0.7443392795723061,0.4187873900368972,0.04862108942189897,0,0,0,0,0,0,0,0,0,0,2.777441926905062,3.4693538455549757,1.681024889825488,0.3054780962755343
1.140303827838526,0.25837835330875414,1.2678334776075175,0.5701868306867188,0,0,0,0,0,0,0,0.5991719479312337,0.26942860405944863,0,0,0.936932543556242,1.8775058482966596,2.570874046802069,0.8600438659991678
0.21944725013535882,0.051306659911243904,1.3732909401022364,1.7844351211814617,0.5302891960645798,0.5836433079854034,0.26718023674744484,0,0,0,0,0.08919805593860224,0.039549324679376066,0,0,1.2947230893915325,0.7450762468306125,0.2937759256381435,0.09929494046397634
1.1414137465592724,2.2508181224918564,2.1669058463907707,2,0.633504895780023,0.10085684127902281,0.045667828238730494,0,0,1.7755981432426733,3.202324016933674,1.1046955023924159,0,0,0.6037078830906196,1.0417377893122974,0.35104845295813025,0,0.6132256488535042
1.3266942123841543,0.6943739855717891,0.934214336222459,0.5752313860097638,0.09504777446215741,0,0,0,0,0.268134239406945,0.4712079708876493,0.1595203786182766,0,0,3.0895489892653134,1.5325073586532152,0.03439564274964401,0,0.6803195272909034
2.164609686560718,1.1679377503180985,0.3775814301515606,0.6236356805799329,0.276545342692384,0,0,0,0,0,0,0.5939470931472056,0.28507039808653023,0,2.782169786742674,1.9317085133672962,0.2893607801598451,0,0.06640863548462855
1.208010702512762,0.4806936388745227,0.04908697649084851,0.0986146677072687,0.04686607647809621,0,0,0,0,0,0,0.08039771931068673,1.822702308702369,2.662064821143312,3.565967529853006,3.184424103575444,0.9135967854301089,0,0
1,1.4674122478906542,0.5641129766711913,0,0,0,0,0,0,0,0,0,0.8214315871578466,1.815955728944753,2.7762004447802786,3.6345757077117313,4.302490852362866,2.0976895055710374,1.514473266628025
0.15152099584910309,1.380875173412199,1.2379176451564793,0.28700228478670536,0.573862988205474,0.28921313401555077,0,0,0,0,0,0,0.07384129374318209,1.9623173005014392,1.1750831520319345,0.36893811569472323,0.4536157001142431,2.6335552108063283,3.789102359970023
0.2875260695605741,0.19277687738546417,1.8943731080994122,0.9195185999415836,0.08969541922366973,0.04459765287913928,0,0,0,0,0,0,0,0.20843552428636666,0.1027361750699727,0,0,2.048086926445671,1.2745293883230113
0.6122375494412092,0.2925050195353933,0.8426338485047633,1.5722443165914333,1.163057719983286,0.8705344644905029,0.2981771820361481,0,0,0,0,0,1.767820434045369,0.9185233661248235,0,0,0,1.3764158342718562,0.7109962466932611
1.2456779254043175,0.3447856471742272,0.08977058527131022,0.22119446073872942,0.7450733567862401,0.4278544624845005,1.1913225371112157,0.6065716078797414,0,0,0,0,0.20273148330752888,0.10306705247468859,1.184629095457583,0.6251255354092301,0,0.11277611469392275,1.2595848088026669
1.0491602846451646,0.3482707827939403,0,0.566351089973602,0.38698012414240596,0.043277123379299225,0.15760255939646778,0.08183221384555166,0,0,0,0,0,0.5885754114787178,0.43765421516155995,0.06285433719384888,1.7858523135092934,2.7496813242339044,1.664752706972969
1.8614435892637542,1.216565204236495,1.4309805627453478,1.2613757504835688,3.187698038967621,1.544573660437414,0,0,0.5760063058960341,0.3136510044914303,1.1608494350636362,0.6320557851096733,0,0.061283027323824,0.6213243845334154,0.3207993031162269,0.1639228591677907,2.0304183648087375,1.105053202950468
1.94319662825293,1.1041099876825022,0.21255038761807227,0.1705626891400947,0.4383671621294581,0.21152875659227377,0,0,0.07024346605394237,0.03748855085194293,0.13173009309837108,0.07014554885620446,0,0,0.05708003862624115,1.2101280941744195,0.652313064852079,0.15140019016460263,0.6763164289031713
0.25657954982270115,0.13990748049652793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10583361404400315,0.0567455487170509,0,0.04633255301210912
0,0,0,0,0,0,0,0,0,0,0,0.5781001894099783,0.32957113933712784,0.5824380164887225,0.9166582995670562,0.33328945593379583,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.057701018282413634,0.03202939239871304,0.05337966110637916,0.08075238680466572,0.02828842796064912,0,0,0
0,0,0,0,5.600811947708812,3.2906359898009017,0,0,0,0,0,0,0,0,1.1628046236525924,1.85050252461607,0.6859597223014219,0,0
