V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.6836763851179978,0.7907796503391843,1.9168147024369149,2.3682719275880952,1.843325310227768,1.0302090594636293,0.7873334536651071,0.22397088943051574,0,0,0,0,0,1.7202408878990842,5.545009355450157,6.799806224724034,3.023628726217056,1.5464197087562859,0.4341699428230771,0,0,0,0,0,0,0,0,0,0,0,0.5574197086129137,0.7672519508285558,0.20954234462020305,0,0,0,0.17286845391277803
0.5808708372230356,0,0,0,2.2561962948291123,0.913773249942786,0,0,0,0.7509385287331608,1.056328881589606,1.2114619604908556,1.2765493042211975,7.467385549467284,21.17209946975915,25.623652822316927,11.504248073710903,5.916888304870308,1.6722709623552776,0,0,0,0,0,0,0,0,0,0,0,0.16435458543759457,0.2284528235117542,0.06350917879380122,0,0,0,0.8936867116042801
0.4687830313429343,0,0,0,0,0.14419081564115338,0.2040778200054556,0.059433310968639894,0,5.31141245833349,7.483656508334317,7.612888183176548,7.667710066249509,6.034808196631916,4.921167648073625,4.735443971338039,2.4810333364348978,1.5753445428037085,0.6021043234372947,0.21392652223783304,0.0612207192812409,0,0,0,0,0,0,0,0.15904626382374054,0.2223765373203656,0.7816099721206705,1,0.28037779564434806,0,0,0,1.277417471775631
0,0,0,0,0,0.5656970090783238,0.8002163154706751,0.8012565542097181,0.8048608188980335,10.552980537822577,14.56787447732258,15.892408166556018,16.450033412301867,7.349555978039598,1.0504252350638197,0,0,0,0.5625631342355788,0.7903679990125262,0.22756621795338297,0,0,0,0,0,0,0.30906299561228867,0.6833987053192888,0.7819183148985261,1.0943407039471147,1.2198628276913088,0.5046165938021556,0.2216743721724519,0.06302114235761122,0,0.5565374324140976
0.30546138702224146,0.19204404407541736,0.19271797500759763,0.19339950616192558,0.05758888526561012,0,0,2.2644401054727905,3.212315340254739,3.7750369083023037,4.008084850768002,15.872032041996759,20.803242316207573,9.49155632129757,1.405649769040452,0,0,0,0,0,0,0,0,0,0,0.2987881655600336,0.4223447536236159,1.2430426477004755,0.7573084753498152,0.42757396940247133,1.5476603881811908,2,1.1330529217456067,0.7826204689449202,0.5355214145337698,0.4384428106069296,0.4403074853713498
1.8628927608421086,1.3755006942329546,1.3768485033400286,1.3782115122467935,0.5459858512811346,0.05696933864022982,0,0.1346326533141826,0.1926272769667759,0.057588254941651484,0,0.27384539630847116,0.2536529201224996,0.196338795327778,0.19710389868662265,0.19787660193815051,0.0587413596872876,0,0,0,0,0.1430539494687222,0.2034983217655971,0.05998156829721791,0,1.1227836796657906,1.5862441387129336,0.4631963744485122,1.1205702400170232,1.581015127746373,2.0264594289536557,2.211273439181289,0.94424844296716,0.4261696835556964,1.6957258897255483,2.214926643887842,1.9091571128384752
2.4516284297775317,2.449629594114401,2.44760795965418,2.445563526353896,1.3065032545352346,0.24556580765739747,0,0.5676985899844208,0.8116664591984344,0.2438014758675376,0,1.2664682928432773,1.3763967403580826,1.1920449137827953,1.3279208364024275,1.387165320388564,0.4148116964269159,0,0,0,0,0.5632880135372856,0.8007958402037731,0.2373974670155955,0,0,0,0.28659478025235074,0.6965733395987943,0.8207921576274249,2.2132350600551876,2.7930210272991856,2.0863915239281337,1.791209695659243,2.6446846909974715,3,1.8854168177994635
0,0,0,0,0.12599628571589383,0.055378515712421895,0,0.12760199719008902,0.1840399564335221,0.056066360050482995,0,0.5672311866118163,1.3799165881817146,1.624497631887067,2.1892190043751025,2.4321333893002324,0.7330836177390043,0,0,0,0,0,0,0.1370260787801256,0.19658462318300204,0.47404655789790073,0.5948684815251897,1.4410562445147512,2.7816952543912126,3.1963848219204913,2.2141432052267698,1.7973153419108705,1.5230675598231318,1.4089918375162618,2.5276158000826108,3,3
0,0,0,0,0.5701160491946238,0.25257493519505403,0,0.569193066395703,0.8202534761087055,0.2509768183616313,0,0,0,0,0,0,0,0,0.260700145312028,0.3763233439450178,0.5094999209619221,0.4372049998631171,0.38123258277014005,0.6795005680497692,0.8077093007053253,2.2013701719088097,2.8060044968132853,1.4097580245409995,0.24296207686795387,0,0.5604250777531906,0.8016095047325511,1.919747626860311,2.3993949448456307,2.3966439647995,2.3938701878041444,2.3910736138380777
0.0528017265662753,0,0,0,0,0,0,0,0,0.12173199225335643,0.17691482172895218,0.30047690581272085,0.11006931402336907,0,0,0,0,0,1.2585184891723815,1.8161319383815702,2.5083606792890296,2.249866124746524,2,0.8724104191059722,0.37599385449028255,1.5035509532517395,2,0.6112710837840294,0,0,0,0,0,0,0,0,0
0.26141294529019415,0,0,0,0,0,0,0,0,0.5698653215047055,0.8273783644370558,1.5151073027961885,0.5685227525800545,0,0.12100492586792332,0.176408411247775,0.1771885616135881,0.17797631037516976,0.6218070728318722,0.8204253968713875,1.3850807656073754,1.6375934210554162,1.6359419394456463,1.6342752610729883,1.632593385937442,1.630896313996034,1.6291840452201152,0.888984935076991,0.4320762762839415,0.3760439418138904,0.11654995808268201,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.5696941081322265,0.37734323708087486,0.17057778328038933,0.8573484574865193,1.1721152285542011,0.9355899935983093,0.8263169337062268,0.2587749687515495,0,0,0,0,0.2454207126412225,0.3588196773124216,0.23659815674695842,0.1811144422553482,1.9948154187944778,2.380851490728757,2.1837283334020148,0.9354417460089072,0.3710178359586669,0.37282121483516967,0.37463978993022795,0.11722419053240397,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.5698223074889764,0.8337151873526714,1.7442179482262876,2.167822197729417,0.6868765110899886,0,0,0,0.23490777438049415,0.10917179297375058,0,1.6063572614690318,2.350233044299864,1.3065722347166515,0.8231789410319432,1.3850956729612,2.571813336886672,3,2.3153099891060416,2,2,2,0.6298088434320266,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7082548572189837,2.5094120439160883,0.8016174127718534,0,0.11287373902191945,0.16669513857429288,1.414609349109111,0.6387544539979078,0,2.3759177259257283,3.487529927720513,1.1120098955751088,0,0.2361797047591823,2.154528952970284,3,2.558570796648261,2.353843918152587,2.2344743825433415,2.1787327942133015,0.69407520715811,0,0
0,0,0.10135080737842884,0.15046883671360556,0.04886630340005192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5678823828732347,0.8375977125777666,1.7353449982843032,0.809087105101596,0.16485633010726472,0.6187198390120922,0.8334696553923397,0.4952456241985903,0.33646949594238695,1.579060048811697,2.617343578634141,2.8291516679644997,3.3897161007108503,3.654742585136922,2.974989503945005,2.651121056733166,0.8529750575024492,0,0
0,0,0.6740329434002601,1,0.523929322769355,0.09618683476741317,0,0,0,0,0,0,0,0,0.10394513820847485,0.15494401615982384,0.05072755410091272,0,0,0,1.7014368573892982,1.4952880215779318,0.9999999999999999,0.543325567802712,0.32447496731522835,1.5649484608323352,2.163941820247297,2.616921226805634,2.2716371509103954,2,1.8870688688806776,1.8316643923515885,1.15628407601222,0.8298536990561911,0.5005797850170832,0.34397476372654273,0.11255861781562278
0,0,0.5766268251456931,0.8581154754868654,1.5288353818263043,0.8025118471790937,0.2879474741217309,0.09509653328893519,0,0,0,0,0,0,0.7718799212783848,1.1506515926383032,0.5818366490656162,0.30443824679157483,0.10061801008617638,0,0,0.7755008540633844,1.1562708911025439,1.8282455096094914,2.157944774519059,2.6167693220319004,2.8403509556292965,2.3838391570992172,1.83648546451961,1.6754751525110523,1.1121435412980802,0.8359573402802507,0.2747268039842938,0,1.1181571742037915,1.6646114181202538,0.5471322923138593
0,0,0,0,0.5762773321474929,1.529733002632788,1.8603182730758725,0.7100973735264962,0.14111246241376219,0.047014120729646496,0,0,0.2888837604100951,0.4344667106937401,1.4815110790421213,2,2,2,0.8624358792114512,0.299049290042444,0.3006699336502381,1.4363998123232635,1.9999999999999998,2.56586507330298,2.8463477827363812,2.4872014718814563,2.3107128407687725,2.6672463402615514,1.0495516244345477,0.1579696974236317,0.05279966996518762,0,0,0,0,0,0
