V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0,0,0,1.1450971335146363,1.6206319443762982,1.8922756309733213,2,2.711393203557625,2.0386523263918637,0.4767380905227544,0,0,0,0,0,0,0,0,0,0
0,0,0,0.2692789414994198,0.37423067583083003,0.3670416226273385,0.3598453995968748,1.0603048895392386,0.6373547296115902,1.2759519496167868,0.4858434394814667,2.377973355666147,2.172148879309664,0.49007280824751537,0,0,0.6091196074075005,0.24783247348815407,0,1.8538756634651916
0,0,0,0,0,0.5758819833186527,0.24389590706847164,0.12231055771159355,0.0503054965441388,0.23473852038461204,2.4571622995886933,1.4397136977083158,0.4029381067311031,0.0892986113518677,0,0,0.09990024965137227,0.04015956287148764,1.2271350057116948,2.632980442593159
0,0,0,0,0,1.274019149961209,2.280380483997808,0.745427983822151,0.5832010880922507,0.2499591320754675,0.449921081588804,0.18694856072158572,0,0,0,0,0,0,0.18509443050203847,0.34541599329284134
0,0,0,0,0,1.3913350827318463,2.6960708752478,0.9105783221132039,0.6968765931798536,1.4721904836824482,0.5092300624474307,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.23975447719436763,1.0316448520338852,0.987009200847619,0.36960667165670597,0.8523799921791186,0.9397905765418746,0.2593193561738366,0,0,0,0,0,0,0,1.836066141145743
0,0,0,0,0,0,0.11505554994464516,1.8926064396564102,0.8324534549367884,0.107795989118218,0.15265897700877593,0.046115038697924174,0,0,0,0,0,0,0,0.24974458961657586
1.11112181385594,0.518432982218273,2.244378152049649,1.0433613733641176,0,0,0,0.33081475094935586,0.14833667906548034,0,0,0,0,0,0,0,0,0,0,0
1.3576718843144948,0.6415479664298441,0.4792827859329746,0.22107964001596545,1.6959527292154817,1.9352935419998727,0.5343919602644734,0,0,0,1.164008654214699,2.881784911970097,2.2636156742280376,0.5458266936174926,0,0,0,0,0,0
0.2442578486186295,0.11507208556052026,0,0,1.4660651786742775,2.0526294129589706,0.6451046461012641,0,0,0.5777826509333083,1.6324501476674054,2.1920478389391636,3.8466050846236337,1.4706505516023094,0,0,0,0,0,0
0,0,0,0,1.3459230905762856,1.4346626437386951,1.5135974356024937,0.5519311136484852,0,1.251201037905675,1.9537583810663826,2.5818641614644746,3.723580910527774,1.3370373740528116,0,0,0,0,1.2027357693710714,0.5721711338642412
0,0,0,0,0.21606518327905952,0.209977248314001,0.2575773207666945,2.376878412044506,3.411852190816014,3.61879761211838,1.4098935545363342,0.36393378540364707,0.4869126923102137,1.340649581250759,0.5720077753899478,0,0,0,0.14949383532654711,0.06969056529221039
0,0,0,0,0,0,1.1304480960984173,2.098704489061769,1.718277353699523,0.8492042913965194,0.18240010360802608,0,0,0.16910103971442778,0.08121881162791955,0,0,0,0,0
0,0,0,0,0,0,0.19757391904161764,0.29100391134370307,0.1896790136099123,0.04651376162882199,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.5596140678485821,0.29117573432916705,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.7710207037604746,0.9353661551356911,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.2831712657187251,0.147873149035142,0.5619396023520387,0.301208669251555,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.6480224479964017,1.4776901751368159,1.1782764677295867,2.5805733935544133,1.2328496836333414,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.2031244492054518,0.8312356322729656,0.7340714237441497,1.2359006184514065,0.47997405006936267,0,0,0,0,0,0,0,0
