V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
0.2049274457519825,0.19438645314698716,0.045875374970946944,0,0,0,0,0,0,1.232784190821333,1.2489280944919976,0.9447306828649438,0.31878282760885823,0,0,0,0,0,0,0,0.016832429566635675,0.01133972007231609,0
0.5504672967522748,1.4113343879368687,1.165036602019165,0.30416315071338795,0,0,0,0,0,0.09534266808430619,1.308787884908768,1.944953673787369,0.6769643271433018,0,0,0,0,0,0,0,0.6386663946686643,0.3326001492097704,0
0.09837326047392266,0.23761849972822807,0.1850199510231076,0.04578075040937101,0,0.5700789793421988,0.3241282227586783,0,0,0,1.2817247972680619,2,0.7173396002280509,0,0,0,0,0,0,0,0,0,0
3.1792820473579995,1.9167768533084644,0.5416377745613054,0.3258030385777634,0,1.1866928258740304,0.7075943412322384,0,0,0,0.0799417600696845,0.10920164489075643,0.0338430418434088,1.2125931781334598,3.168951063859764,1.452805314639162,0.6239294081742918,0.3693267492425059,0,0,0,0,0
3.6245452274181256,1.6550309575677724,1.1455139513102912,0.7219972839890929,0,0.13335433366888944,0.0764386525422068,0,0,0,0,0,0,1.8290262542686386,2.4059894831925903,0.7787960296216384,0.005918912809205482,2.450095427575469e-4,0,0,0,0,0
3.938876893902877,1.5927668261864694,1.7247566225502884,1.1428038034864554,0,0,0,1.0979916270285563,1.8377402413794557,0.735037347686468,0,0,0,0.06572200725180827,1.2427533679609934,0.7889862161682205,0,0,0,0,0,0,0
0.6127314561176631,2.2547617690049524,3.1886012589660924,2.7769307337044653,1.0853145627263876,0,0,0.10630234525151393,2.336003572378847,1.5745924218281127,0,1.1205620699806267,1.9100847970432429,0.7851390001975985,0.03205863732243625,0.01470162787025394,0,0,0,0,0,0,0
0.7168019880041463,0.8263220568846191,1.8262526983440313,1.1157147841913897,0.14782127628841304,0,0,0,1.78416147140925,3.443426738574289,1.575738078327915,0.6111545946535131,1.0447352194169743,0.43442552232079285,3.957052416453194,2.8795968609443654,0,0,0,0.020827313717972144,0.06920828419318635,0.08630218586909814,0.0371833520547753
0.5019758220398625,0.08115760340218721,0.21071307669574962,0.10915274909025405,0,0,0,0,0.13684803457944475,1.834893077497764,1.3245689233231688,0.03037052251523522,0.044512996723095624,0.015341588849812307,0.1058176413625932,0.05318976456897305,0,0,0,1.140344700620549,2.555057405651579,2.413803319690761,0.8578472379822092
0.06830206310464358,0,0,0,0,0,0,0,0,0.11861252988487421,1.6451190333057768,1.2622973078334379,0,0,0,0,0,0,0.010495887819302883,1.1322754636701164,1.9847863085958328,2.0042416377634256,1.0026660015445956
0,0,0,0,0,0,0,0,0,0,1.119724183146786,0.9375487013447577,0,0,0,0,0,3.8303603016039237e-4,1.0955303273937216,1.9797397048065148,1.413841301247373,2.016937664957565,3.386262071639294
1.201842042013363,0,0,0,0,0,0,0,0,1.4786998674597949,1.3862490250753705,0.0495378358955126,0,0,0,0,0,0.5326023366283994,1.5183120552693943,0.9149676384550509,0,0,0.048668907241178644
1.8656218901333728,0,0,0,0,0,0,0,0,1.0730064487620505,0.992546011402615,0,0,0,0,0,0,0,0.01576507162536204,0.027274826390307715,0,0,1.06920417447436
0.3015906556222498,0,0,0,0,0,0,0,0,0.07120339354497572,1.011086632462502,2.3753620473987844,3.3547990201495583,3.8622662746515815,1.918965374527514,1.4990422155373373,1.4635699399938873,0.0013965307273214383,1.5322553883403451,1.4621230193051056,0,0,1.555093686148347
0,0,0,0,0,0,0,0,0,0,0.060425130286017315,2.4733803082232475,4.461563454252512,3.043549192985713,2.00045169862164,1.0160326599314455,0.011099711064717533,0.9916446812777996,1.978944237563605,0.9857606553195353,0,0,1.901670726212278
0,0,0,0,0,0,0,0,0,0,0,2.411096546321451,4.05555202896431,1.6015200922839272,0.05005315425468099,0.016594225636247305,0,0.005454843015173868,0.016615982038927373,0.028640600152477453,0.044127385656772766,0,0
0,0,0,0,0,0,0,0,0,0,0,1.0129126518986293,1.1874718226894032,0.05361606063130735,0,0,1.4059521859447373,3.003117995294751,1.5981357744016005,1.440151618049077,1.579664254147151,0,0
0,0,0,0,0,0,0,1.2488590958926038,3.1852972563098243,3.722066546584693,2.8986281810477914,2.3783424820123065,1.602481035909212,0,0,1.8086457987039617,4.439162447497048,4.531679115005794,3.0565603316661183,2.411397961701705,1.569126458823944,0,0
0,0,0,0,0,0,0,1.7369904666727725,7.64253352334693,9.065165978720051,4.467765892403069,2.2295128708042173,0.07030896457042199,1.2944149290905524,2.9269136080941793,2.9813386178374137,1.6753345911541013,0.8964464281317353,1.0906611705093072,0,0,0,0.042369349246177954
