V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
3.7749248452932473,0.27935388037753445,4.745147196669437,0.44275262646283675,2.1227598175732822,2.939508106391879,2.034042479322894,4.021150812471266,2.960667852613645,3.0523156900553183,3.8838843206810347,2.785364917140567,0,0,0,0,0,0,0,0,0,0
2.1802489957222204,0.08389531623662277,2.2234338047151767,0.06979491054404884,1.9704928748572914,1.1772301506661518,2.9279011801505863,2.0874298108485765,3,2.9085975878575505,0.09533173711289068,0.9984147884974663,0,0,0,0,0.0030949826372027546,0.11624420405737944,0,0,0,0
2.8368841868973704,0.8734098319206722,0.20046049382257303,0.08321204027433267,5.696245421168942,4.718693068713466,1.0723910032544548,0.14541010407483476,6.946187092727984,6.959616392201078,3.976862665373232,2.0400077828048007,0.22542134088274984,0,0,0.005189649722428046,0.6347416274764841,1.3467523984509346,0,0,0,0
2.122454117660564,0.12580614209784377,5.115637545744527e-4,3.631144878092133,2.298478710040019,4.982515588734982,0.0765458608782564,4.823493277544411,2.0899375443894366,3.983910207913767,4,3.9696352732913747,4.810278103814439,0.28504397129404824,0.44828870534878157,0.44977834342446643,5.318657116034806,3.5428786887425794,0.041590743909226666,0,0,0
0.2565735069785051,2.589838201788529,0.06782632159249784,2.1190918313337592,2.00378985317371,2.1693461249873582,2.85025357807195,2.1083066572401354,3.918643175504442,3.998232990620093,3.9685913146915865,3.0274070068031,1.0153736086343481,3.9079443914702363,5.79390740135092,4.764993160566457,0.1473354279151093,0,0,0,0,0
0,0.3351428031006237,0.013911367433082761,1.0377718145191535,1.072868915183238,2.8538751131619544,2.0864925850002365,5.701573576186682,6.909363365703845,2.2425130003162193,1.9704565882057858,2.8611758726685665,0.27139754999401555,3.580296334191988,3.7015101261069283,1.9145675002934923,0.09270653963969176,0,0,0,0,0
0,0,0,0.08195511991635077,0.0730371531850717,5.439280274249432,4.936551326825551,4.115779249782957,4.041443331543639,2.1362184061772234,0.1363293083054943,0,2.6642795603394087,0.19927060742705446,0,0,0,0,0,0,0,0
0,0,0,0,0,3.758465395653155,3.1751021969064768,0.37516701046560685,0.05722629603316301,8.750806139234726e-4,0.002718055858109873,0,0.08134546387940199,0.17306677351684172,0.15533808021245582,0.016366534904457924,0,0,0,0,0,0
0.18198609726436701,0,0,0,0,2.730550712897427,3.004735003768132,0.32474159090959914,1.7567234633698325,1.9994663870484146,0.2161341388534748,0,1.699379914888561,2.71745028348373,1.955203481049093,0.20440773826767983,0,0,0,0.26244025565896423,0.03736789003492698,0
2.6360263492941804,1.7647404755486524,0.22600899424563228,0,0,0.15399180606111829,0.9659042607961893,0.1360056853212116,0.025515905800747835,2.4917729491227216e-5,0,0,0,0,0,0,0,0,0,1.474900702867171,0.22605307486254692,0
1.41216531109934,1.117795635954762,0.16119463619098878,0,0,0,0.037717964827930946,0.8305693992005941,1.8234014108620165,0.29935029990211137,0.024943462416350908,0.008871969508895733,0,0,0,0.22505204170373086,0.4850227108070143,0.4907512522812529,1.094032915905223,1.2051036418756422,0.8888118427896963,0.43785644509655647
0.44122338497257185,0.11796134233381235,0.7647890418893545,0.9114212180391885,0.15495602878089196,0,0,0.02470132574469387,0.027433893191842147,8.305138606948743e-5,1.659125238687843,0.41469977722318435,0.16856127391554496,0.23520317846606192,0.4160988416022204,2.6456619450860384,4.755997889937932,4.876664512278364,8.17953436955651,8.027565551168784,5.364660789014264,2.4974412583254106
5.63730953146844,6.173111830234614,6.360074738989057,1.281343563054231,1.5185781200712731,3.4089389607970704,5.372034137845788,1.1005749518385237,0,0,1.6357153698477294,2.8849396308132462,3.9043776165071526,4.117256921754601,5.464917283533854,4.548973142330299,5.9212027411225385,9.81190300111259,8.400575552265686,7.048076186834191,5.338985971478664,2.8865908041673154
4.316930123837946,2.95481451044046,1.0956109849598707,1.5736672914725582,1.2356429114826415,0.40904225209971457,0.250002382901691,4.639421778169818,2.017738366052799,1.7885833688152222,2.783111038040286,5.342820680919189,5.8186225982325865,5.707718526932686,3.445993095693278,5.761734312366456,8.542304950430179,8.332358768576587,7.659482430267414,7.035775991517218,9.598891723548736,6.4866440479236065
1.986215301088281,1.1720456466589122,0.25026903507974074,0.13766359528445254,0.8060535871785126,2.405101295286491,3.601546738994567,3.2716139648042506,2.228807040678572,0.46218063217338434,2.2850286804251976,4.501177685537168,1.98575113287961,1.161283302697337,1.2191900087016663,1.6931227344675395,7.918791402216453,9.179837275871064,10.326590009385386,11.244999234345,11.84669252563172,11.595609917068858
0.23158456021155727,0.11862249448213757,0.025661135333597707,0,0.05605615229956835,0.14975923178066586,1.6032130710133692,2.765483730934031,2.9882566303343494,0.752235174308883,0.8142566017231353,3.3015242421081776,3.2634628561351446,3.7469149495958045,4,1.474597959736653,5.838991781458518,8.36287469007488,8.898588337641396,7.819621148276479,10.204657855057839,9.283352411957312
0,0,1.3133137483146196,0.4873659670010553,0,2.0621121149496284,0.8375643607296235,2.2068035317174286,2.2820218800163783,3.4550161785955376,5.440574928760801,5.2153811082252375,3.521997248767284,3.6845454968010416,3.9272812951574405,5.898517635774976,4.712702042096611,5.448661974935124,8.07578121115816,5.449648259609699,6.095839417810897,6.696270120601913
0,0.6285322356883242,1.0443788883254836,0.9619783342002037,0.26676015724445196,0.7966356656438036,1.6722141912229684,2.003985857710801,2.0046511587705633,4.125296246859328,4.274436318113851,3.3041643254016977,3.012600202649585,2.95919279261242,2.9274533596310848,3.0358416102947627,3.4469461116680695,4.775707534862362,6.4311276634467465,5.337091099341245,5.606145146528504,5.1747140158655345
0,0.6932547492709076,0.3796731387343262,0.08974194698955437,0.023152238795472502,0.04168549613615509,0.7359151389252897,4.372838602155975,3.2234764926593256,2.6904790157245357,2.973371328582851,3.611887215374157,3.3024423749156515,2.3319617079103585,1.950385825772646,3.163281966848774,1.1661803460322613,0,0,1.7478205536285867,4.232353526433498,3.94100697129787
