V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
0,0,0,0.1937922791403327,0.4022852757222841,0.9913185961826685,1.5771960310755906,0.7977745976733099,0.27279119445075267,0.5464785061146918,0.7980945255088514,0.795685019260415,0.5158335992094898,0.7512103717300387,0.9908880096272676,1.4687391569136066,1.7945617890385341,1.6052396139120004,0.8483385703205716,0,0,0,0,0,0,0,0,0,0,0,0,0.30417603849702085,0.33258566278564083
0,0,0,0,0,0.4369629900006093,0.8534719367171086,0.4170547448111136,0.2334090746758822,0.457452362833796,0.7109247852089692,0.7076423177616105,0.4880961419105434,0.7561396563585707,1.016969971873554,1.0373346106046113,0.5131982018647168,0,0.4625709977478612,0.42999216301644894,0,0,0,0,0,0,0,0,0,0,0,0.6825983670816618,0.8445441631528129
0,0,0,0.6702211721824238,1.1796987774726357,0.5140173484716458,0,0.6202809918501574,0.4897802241886752,0,0,0,0,0,0,0,0,0,0.60250247742193,0.5139529444519005,0,0,0,0.21401598762364507,0.17792456661009337,0,0,0,0,0,0,0,0.369429783590375
0,0,0.7172993984566823,1.317214109173978,1.4140830186177968,0.9248569157199408,0.5654005534988904,1.7284586072459496,1.3734982608681034,0.5346864198015816,0.5244645108052792,0.214502260819056,0,0,0,0,0.5357517455277429,0.9062740933359024,0.3753686540697115,0,0,0,0,0.7959024358709081,0.5933705764297814,0,0,0,0,0,0,0,0
1.2462258049118295,1.225637525307144,1.3250134641610853,1.522593760710993,1.5819847476343698,0.8622005944504754,0.4385309252310068,1.685925044511222,1.2238022485916473,0.4692439286073907,0.4794654614197451,0.8160648893621054,1.0002313508575753,0.3794174235236527,0,0.8604654788342304,1.7573961694041014,2,0.7840809743808071,0,0,0,0,0.7377988839562329,0.4946378077973667,0,0,0,0,0,0,0.36653377569062756,0.2414001911684757
1.1687302216519693,1.3911144321922144,1.138294249404204,1.2694323259968923,1.4219473124928577,0.49771718242435387,0,1.6569992386926617,1.5868709143630007,1.0536517930509157,1.367719504240137,2.1574352191565627,1.8555757007732665,0.851405630850234,0.47580078531950126,1.7949345269075554,2.4873846422705674,2.4452825254606854,1.1559196156307294,0.4249773552787531,0.15032394868564053,0,0,0,0,0,0,0,0,0.6110608638120592,0.9416272009296885,1.5937944408187958,0.7482954239827674
0.2653107506556511,0.39504745338158387,1.2230170404244152,1.5843899826957304,1.9676642793029981,1.0573337057266845,0.5536066380564202,1.107411976887603,1.0824997552727318,0.9542082097000171,1.305718370077127,1.4926127969853251,0.835411953307917,0.5179388254845249,0.5281273383091112,0.9012795257720032,2.6822136194297648,3.441355524911942,2.0887096556386586,1.4210511019625576,0.46669750490105943,0,0,0.5070256427957601,0.2480513556264363,0,0.4645376717342158,0.6803121824395203,0.878396688321051,2.306726840763059,3,2.7366131318287796,1.2654336450026484
0,0,1.0140452144725633,1.4195421081003405,2.556363659753824,1.1660221691352497,0.4503243199405802,0.13157136067116051,0,0,0,0,0,0,0,0.6463618532481222,1.8218152485904344,2.250285209010201,2.0864334783244156,2,0.8835961558570846,0.39685361307417605,0.38673000870093954,1.2464966000388076,1.0061521729953065,0.7128151921598858,1.8412971882338995,2.336232988185392,3.0187050039217,3.097508606987426,3,3.6894582919310475,2.2294441558511897
0,0,0.310557529881689,0.42347402527580547,1.5082645722452255,0.47505604989524053,0,0,0,0,0,0,0.7177902645419957,1.2992451131905627,1.3920508041460133,1.8325316366946154,1.1803552728880156,0.867004087862794,1.6938226745272176,2,0.9723997659762644,0.6070715475946388,0.6171947794151986,0.6273099448070815,1.6295975255165451,2,2.47745317567418,2.6676899416652686,3.6349753322215164,3.051461977633483,2.6978902411076886,3.0076956780077255,1.0869742358104235
0,0,0,0,0.7814402595739197,0.21965546969019328,0,0,0,0,0.3881252610206814,0.49067569376848824,1.2833424649616416,2.3013249388622317,2.539910668627734,1.780667690374674,1.8981272939692833,2,1.6786576676639131,1.5907266179556205,0.37782831094472275,0,0,0,0.9743847792065963,1.3028791504723956,1.323060339770256,1.343225396654823,2.393155633043287,1.7235211753546371,1.4036237728574157,0.8883481582933384,0.7219043473388598
