V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
0,0,0,0,0,0,0,0,0.2891080286579467,1.3940493646924308,0.8758625005540156,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5073837674726732,2.410611787850954,1.526961137038388,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.15984312127820174,0.5988664532734054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.08225393586780844,0.564878729416939,1.1393026747392776,0.7493136091124482,0.5826314583022916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9126366483846652,0,0.13544834723111274,0.4837265661905097,0.27471643237872967,1.2528298571565422,0.9805465721549931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3276684799357845,0,0,0,0.0847995878273624,0.37251351053268367,0.620441408212518,1.1325373274855217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.416391871728119,0,0,0,0.14453354367174187,0.6285578780607759,1.0711238307384716,1.9494255908233893,0,0,0,0,0,0,0,0,0.07958832500836253,0.33445262286666877,0.5666877429680982,1.3914677371569915,1.240733644318095,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08168409026044286,0.7395855083670435,2.00014808419553,2.3968963524525417,3.835546821515401,3.29600878207703,0,0,0.38421504908055293
0,0,0,0,0,0,0,0,0,0.2608122037802149,0.9749030671444389,0.701303835547765,0.7802096900187282,0.7802047225035977,0.08381086740397439,0.5010318585959749,1.5734538533393216,3.3353741223437137,3.013196248159314,2.021194185509335,1.5274282204910643,0,0,0.8528737343522841
0,0,0,0,0,0,0,0,0,0.8353180005582883,3.36712689401568,3.398326781594596,3.6359861675277068,3.278898981132795,0.16534963126802446,0.7473535491227168,1.0833160437342981,1.3375132897175122,1.0048858530338702,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.6561608992931036,2.923696920192766,3.9089301282578863,4.09444923500979,3.427049236242791,0,0.17006489281047255,0.49572235131807846,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.369808773471885,1.1392073539764627,0.2594573858687743,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.8697497011349589,2.5939217575079763,0.47809681012285704,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.34822058167214714,0.9467611620093385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27782682630947086,0.9744884093411144,0.692211176747979,0.09029688847519887,0.22625007316082377,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5809261226673534,2.0287167250378455,1.450624730412612,0.2883884222729395,0.7113625152614329,0,0,0
1.6601176570875982,0.7936777741622552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2005800177548399,0.5768692062456501,0.2193154122651777,0,0
