V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
0,0,0,0,0,0,0,0.1522837885208767,0.004825437097415533,0,0,1.4597733220553073,1.464399696256456,0.051717584927924505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6054645828948835,0.6712322012719303,0.9783985100471402
0,0,0,0,0,0,0,1.0526908847626273,0.10335895166544803,0,0,0,0,0,0,0,0,0,0,0.7485326803455427,0.09813949085624933,0,0,0,0,0,0,0,0,0.8718103141834057,1,1.5983609553400622
0,0,0,0,0,0,0,1.4540546806042736,0.247399095424289,0,0,0,0,0,0,0,0,0,0,0.969625496235886,0.19347374160944203,0,0,0,0,0,0,0,0,1.8477255664155658,2.3251392487062104,1.5191778234268518
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997621688287407,1.368623210383332,2.895954103744753,0.8393447375911597,0,0,0,0,0,0.8183221922303393,1.0252840204059397,0.48214258710988034
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2071968370829576,1.6443474420824815,3.051910278499184,1.4065160030639565,0.15710698141467652,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3238743165431174,0.17658703426458291,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2814839939406214,0.21711770241483086,0,0,0,0,0,0.3629335630934207,0.6677340762653712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19540824477902138,0.39411683412786125,0.19927027234179462,0,0,0.2660852650295083,0.5001649745393948,0.5286104907138516,0.2704327100430566,0,0,0,0.17990090746006515,0.3365968254242572
0,0,0,0,0,0,0,0,0,0,0,0,0.11124112958739119,0.25560589866137334,0.40935069361583765,0.3179107454146255,0,0,0.2938231539264533,0.6102042581658476,0.31722214123569387,0,0,0,0.22517841149745693,0.4757153929527876,0.25026543734306234,0,0,0.5424051628730112,0.7135720268004606,0
0,0,0,0,0,0,0,0,0,0,0,0,0.5110253493459656,1.2512898024794676,1.6852806863612395,1.3556444032586983,0,0,0,0,0.1627781053338088,0.25945335419357407,0,0,0,0,0,0,0,0.2967048123585126,0.45742113641562626,0
0,0,0,0,0,0,0,0,0,0,0,0,0.6298423387917975,1.753026078343681,2.0812331578027186,1.7646459854750287,0,0,0,0,0.2015183937286133,0.5243274969582948,0.44835647075329876,0.4707738373889403,0.33075153654616524,0,0,0,0,0,0,0
0,0,0,0,0,0.03963875216791798,0.11997600721732422,0,0,0,0,0,0.22900612113332885,0.7573417438063091,1.0244554213867814,1.2205689610780817,0.08832452673403035,0.23808173805590205,0,0,0,0.15875737650560595,0.5559663688694755,0.5335498008413501,0.3741154217777599,0,0,0,0,0,0,0
0,0,0,0,0,0.4954347988175403,1.5290384369030887,0.10447106865947364,0.12676226181807276,0.11341671534384545,0,0.045482723104041264,0.21601008685518447,0.23834280607189576,0.369986646097209,0.55478317152351,0.15562712579407578,0.5958049948385211,0.27319681067368945,0,0,0,0,0,0,0,0.1071533944360603,0.4413749209265334,0,0,0,0
2.273112895243892,0,0,0.0021185117612870694,0.033339235767365,0.40849580506020294,1.7374547922618262,0.8998393970805181,0.8775489980172045,0.7028825839011196,0,0.14089401636582954,0.7883043523550641,0.7659724287162285,0.6192390153886389,0,0.1471502793510636,1.0790623469393648,1.4234133202821742,0,0,0,0,0,0,0,0.06697875734780714,0.3896340321366219,0,0,0,0
0.15521617679601843,0,0,0.12944886981216847,0.9746888322548579,1,0.8762353895552624,0,0,0,0.018713936195240487,0.18505860022428008,0.20738142375403354,0.20481280587791315,0,0,0.21474696590797931,2.042639671693915,1.7831497691157487,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.004764696971125721,0.08868725620654488,0.9530123918573176,0.8722281946512199,0,0,0,0.0454453289942958,0.8192546131633252,0.7969325848390093,0.7379341176586774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.025056398253452527,1.9518299474352605,1.9876644763686273,0.9732739452078566,0,0,0,0,0,0,0,0,0,0,0,0.5644543067494203,0.31753492106024805,0.3328554033938264,0.35523476386932884,0.011127249195972619,0,0,0.4287158743212355,0.4672561228555804,0.019957959993714,0,0,0,0,0,0
0,0,1.9002110216952475,2,0.10705670464318959,0,0,0,0,0,0,0,0,0,0,0,1.3155413171701464,1.0325054596824867,1,0.6801048354752984,0.05682601059422302,0,0,2.4927143959109013,2.8517319206166243,0.3002591613142188,0,0,0,0,0,0
0,0,0.05815381401010176,0.02090235960304674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5969283559111015,0.675781091184871,0.09773677792542895,0,0,0,2.371419363699165,2.706949734134175,0.42398514442330026,0,0,0,0,0,0
