V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
1.991900132392514,0.4609982124692237,0,0,0,0,0,0,0,0,0,1.3826534262930577,1.7767704581896797,2.4326908156455125,2.604980127635055,0.5930970177308189,0,0,0,0,0,0,0,0,0,0,1.15093182799573,1.3114553969470124,1.2729315599817195,1.6171827357837039,1.7067674554459031,0.38995433006453045,0,0,0,0,0,0
0.02533406637190304,0.001471972966904232,0.0038825664772092683,0,0,0,0,0,0,0.11256337799341742,0.1740309628246846,0.052233018912240484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4618048291788936,2,1.4726560157226318,1.2886535522974985,0.3495200781852973,0,0,0,0,0,0
0,1.3745098239727966,0.6137818044166707,0,0,0,0,0,0,1.2840910263648804,1.8351108603682937,0.558770942418564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32291722414587565,0.48701250044802846,1.5398807187471397,1.9999999999999998,2,2,0.6167345365792283,0,0,0,0,0,0
0.676972772377604,0.015520986117343342,0.001333599667694665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0067713809253254,1.5221416318664804,1.8269625801946763,2,2,2,0.6952498865021414,0,0,0,0,0,0
0.6196593589674391,0.9835654534978138,0.3820227346775716,0,0,0,0.02051288429663097,0.04332246468994602,0.08609531276221359,0.04874718047557449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226960751635142,2,2,2,0.7737598454483018,0,0,0.3868311853464612,0.6515892941387509,0.2602909740284603,0
0.017857471336008405,0.021001436770125337,0.0046780740160335624,0,0,0,0.5766681019319893,1,1.604556008144657,0.8721716928850785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24084249824599174,0.18689025327320585,0,0.8731135020996483,1.4999154964710897,1.4796260706935938,1.459321494034716,0.935143816747926,0.24779514431631738,0,0.7902587000075146,1.3575713478633946,0.5706325533311352,0
0,0,0,0,0,0,0.5251228822231904,0.9842074872627427,2.0282501020087977,1.3366808208022207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8517240004296193,0.7291846473982456,0,0,0,0,0,0.7742120984537607,0.9705075634074688,0.592524432382241,0.28550496273660086,0,0,0
NA,NA,0,0,0,0.00966829854781046,0.009826187796870264,0.5142635344548467,1.0396000999293256,0.575201269121644,0.1191850191787851,0.06976490278733162,0,0,0,0.10930001220666805,0.12023514161795885,0,0,0,0.1591450949266586,0.3401847544053772,0.18128029018476205,0,0,0,0,0.34341514265473594,0.7226630910576484,0.6286513621883191,0.5223662104245983,0.2738540896290929,0.850982667369962,1.7083169711585715,0.857846027251822,0,0,0
NA,NA,NA,0,0.45925779766465713,0.9976471532411986,0.5307587434762616,0.9103135364529727,1.9649690280182233,1.9757120820546996,2,1.0796870090251969,0,0.07822169532620508,0.1901934887824132,0.9841267067452857,1.1780201856860837,0.37569566826820744,0.2817382401860132,0.1453598595823326,1.0009425599742101,2,1.0840504582147523,0,0,0,0,1.0608106274950952,2.2910679899242252,1.9166116758283511,1.4867894364236887,0.9192526901455854,0.8591060550079719,1.5742080170461064,0.8682459898914934,0,0,0
NA,NA,NA,NA,0.42304924058812454,NA,0,0.42238929764060285,0.9871399157362022,1.381492252080706,1.9495471488788665,1.1729920515181176,0.14094797918940932,0.9353077288039904,2,1.621697370614396,1.8118631198305533,2.7586812233930136,2.173184464446676,1.4223597057806325,1.5556421524110533,1.6781119073020088,0.9632642934222694,0,0,0,0,0,0,0,0,0.3075840784017562,1.333994028481717,2.152424534227556,1.2388193598896429,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38335026306660513,1,1.3828456320521259,1.9999999999999998,2,2,2,1.5779679655889445,0.8839129461282219,1.9689574280905973,3.7275731112865125,2.3522672842068926,0.15637013112533543,0.10320165221116863,0,0,0.07462387075833404,0.20689439377467964,0.21702196833785298,0.22715711687345153,0.1475579718026219,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2.0000000000000004,1.9372752528106,1.1810825472020936,0,0.684403134589487,2,1.7552008072725067,1.3035927652786776,0.9275129636994319,0.28919126640094683,0.5462610885238168,0.8513908294248407,1.404637325401019,1.208458448973475,0.7774194092915598,0.5071689524310155,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5357119150187155,1.7458646079223277,1.986916547807362,2.558331597155088,2.161511707339047,1.7867819466210646,2.8224877407977425,2.812376107830645,2.8022569014569405,1.9531699692657094,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.6687685328195049,2.4198827158417524,2.1729376557703226,2.183048891961944,2.1931677012736808,1.7337082103758994,0.42685607837175366,0.3305903850914812,0.12167429994843265,0.4877506883514088,0.3761861158599635,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67130030429659,3,3,2.9580138666516804,2.6231981561329296,2,1.6055341567972496,0.6713457666098,2.2392981241585495,1.7538283557923255,0,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.8567741801264357,1.4658277100398052,2.530557857683227,2.055679028861896,0,0.04780866750724709,0.27542030647572924,0.28561404638998866,0.4546701282946074
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.888682711064054,1.230144185153729,1.132561647267791,0.5009557201836972,0.5520416238015755,0.7291581763930093,0.7189648364772482,1.005603137739842
NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1.9497841430765115,1.3366299056259117,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
