V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
1.848383326528798,1.9040974224931018,0.7297642684344681,0.03884899875606651,0,0,2.1204896671373117,0.1391754003549685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39207321536817724,0.721160939378355,0.0064311169345861625,0,0,0.27276611223115654,2.7091310434326736,0.5032065220633657,0.4244994481845025,0.006913682493082986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3897845937739697,1.5779965280785349,0,0,0.024486676859810395,0.7602824443972109,1.7563280868324491,2,1.9406304111866353,0,0,0,0,0,0,0,0,0.036253754925892875,1.9572276836596492,0,0,0,0,0,0,0,0,0
2.290562765295625,1.3006996710547922,0.6122567478707915,0,0,0.058453617737084795,0.8106617367100081,1.5456752593164642,1.4830100338075085,0.1844214825402297,0.15104654151697863,0,0,0,0,0,0,0,0.014019929849875311,0,0,0,0,0,0,0,0,0
2.4930408010071146,1.6011794136978104,1.1634201534867323,0,0,0,0,0,0.09792306688576512,0.8188085252233621,0.7391651538851829,0,0,0,0,0,0,0,0.10875624830407607,0.9680115869152742,0.8450849916384353,0.09819051221016131,0.8094444371124616,0,0,0,0,0
1.449575142296431,0.5346640814002996,0,0,0,0,0,0,0.06751116271293608,0.3260189971908979,0.1827163502383635,0.2705164140923604,0.1904471561922035,0,0,0,0,0,0.15629798440431897,1,0.9913188227547568,0.7935494785249719,0.22018623357049288,0.879761457975037,0.7310156642597072,0,0,0
0.48933513416907504,0,0,0,0,0,0,0,0.38945901594337995,1.6106989876786604,1.027158133896426,1.7359398332065976,1.4040590180010697,0,0,0,0,0,0.20265994202115573,1,0.8119159634558665,0.06487456903237242,0.02017682665192134,0.12345787030565669,0.11651047351403315,0,0,0
0,0,0,0,0,0.20547325544231004,0.5194363805318631,0,0.21182824251117063,0.7465155905905891,0.4504443621199131,0.3531233401014663,0.214929663415254,0.1502456845912823,0.06481601884333141,0.032496365518466824,0,0,0.005074562081417221,0.041655179071322365,0.04742246729388676,0,0,0,0,0,0,0
0,0.432531651943084,1.2719667999575006,0.8116273004197814,0,0.7009193953726071,1.5849852234153956,0,0,0.8193394866323186,2.7061606476702225,2.520531199025362,2,1.7228840790165207,1.0615905117929565,0.7287696923238046,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9698680594443554,2.740969706287329,1.8020439461817392,0,0,0,0,0,0.47104620551159593,1.2873828771724418,1.4671027055476153,1.9343425524813824,2,2.0000000000000004,1.333913442591547,0.03693452074772374,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.137167319918195,2.8595365919680624,2.0851548935962563,1.3762134105868702,2.0462522952682485,2,1.973458522596112,2.3609134577160935,1.8155219660444428,0,0,0,0,0,0.6583416020158862,1.3649599558067589,0.5104990221776341,0,0
0,0,0,0,0,0,0,0,0.08072591950936654,0.9111224967968508,1.8627644155542074,1.0469164031329345,1.2450086645287752,2.4120290526420662,1.8961695361551612,1.0882926733856262,0,0.020283421590435505,0,0.40940374416424086,0.5253011497576769,0,0,0.4870300056012225,1.4497834930390723,1.0461155623509024,0,0
0,0,0,0,0,0,0,0,0.4076420294976267,0.8446411344879936,0.8659920321507266,0.4518111644266897,0.4446874871164786,0.4762056941360381,0,0.013282729542228278,0.006083550137761014,0,0,0.02768834772234436,0.041258380692665415,0,0,0.06762146313817223,0.24144313208237683,0.19604082156442715,0,0
0.461791033944684,0,0,0,0,0,0,0,0,0,0,0,0,0.07137441019486941,0.09093215945292535,0.5412756538628599,0.997139455825731,0.4627376991310833,0,0,0,0,0,0,0,0,0,0
1.2681075234894568,0.12845477510858605,0,0,0,0,0,0.22599962096520387,0.24037344284053566,0.148902783332039,0.0529030226402194,0,0.049425462954328286,1.1513691322478732,2.0067036119923385,0.8772816702144144,3.6225499297878796e-4,0.009203233582664151,0,0,0,0,0,0,0,0,0,0.8583019594280091
1.114309469191299,0.5591504485903678,0.10522333273537487,0,0,0,0,1.0327318119945679,1.137224202944906,0.854324947230533,0.3224777076046806,0,0.680088163223282,1.0603319812438623,2.217295650518081,2.3624182206903837,0.7517311427562302,0.6058400087121951,0.36264677559414293,0,0,0,0,0.519044591473197,0.8263494157215123,0.80512997463445235,1.7370826401753594,1.1882654505866626
0.4611534511715602,0.6864586231519494,0.4208496391209682,0.08423174891123192,0,0,0,0,0,0,0,0,1.297439703847631,1.942892604530344,1.3160909337209525,1.6706653230498325,0.661686283567351,0.018757530858467097,0.016483806003201814,0,0,0,0,0.6586294737107845,0.4590945979939308,0.19808582614193668,0.5061940991788276,0.25061837541130694
0,0,0.5240964710956959,0.19377097608752408,0,0,0,0,0,0,0,0,0.6673739106282254,0.946116983400872,1.0142387163260858,1.72024396782084,0.5689418410507642,0,1.3500111228180127,0.5353911314106756,0,0,0.6091752072529123,0.3602196873303392,0.05342132928161504,0,0,0
0.32849920030226454,0.3070751717222736,0.061803605189792964,0,0,0,0,0,0,0,0,0,0,0,1.4850836026075005,1.983913179860334,0.4762023515960418,0,1.5176206487161803,1.1843589365814682,0.2202506807629883,0,0.10600220601947277,0.0403386862162615,0,0,0,0
