V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,0,2.8864455992647686,4.329461485968727,6.327929161719057,8.830275679185597,17.337938266434087,21.332676589440233,15.618159855250855,5.432224268869197,8.184476984208152,5.23415822042993,2.5231566483619554,1.6301564453512196,0,0.04239158219382627,3.6192394360914975,4.127745463097153,1.2584765770149238,2.5184047862329004,1.6742627711710711
0,0,1.1187910319203653,3.6803588903189035,4.872852817204141,4.343467036446997,1.5962329373559245,0.048678477390359284,0,12.535787945512727,15.591266731513006,9.260387605192319,8.895958211651484,7.568559433491238,2.318667673883198,3.0257203968522615,4.37502486913583,3.4141731026017967,1.1772480104951177,0.11751684402651173,1.2311710614128626
0,0.31252667878251367,0.23344822196198242,1.7576524542318468,3.297284091739484,3.770142540497601,2.5795422054433357,0.8088143867973177,0.061932810632779035,2.613526183757717,3.3409815854099825,7.996841368335959,11.59213137979038,10.778398432328588,4.379667766191299,1.63745416102632,2.6552061294464457,1.2028281068575777,0.04337803085974609,0,0.07007747645649608
0,2.292528212270037,1.812197481766537,0.31299746250306115,0.12300993353608834,1.356005366540347,0.9033742406645071,2.0303100341574836,1.1788879398083834,4.426180401787862,2.4563358298686424,6.96397336558746,9.707100731999418,14.068242794406972,11.277857025060834,6.0583930463490745,4.957385030963593,1.8210694168806105,0.6071376447516492,0.35377473989473157,0
0,0,0,0,1.447737426247462,2.115890732062778,3.2407701460209157,3.1635786317881105,2.825030569225947,2.8531844601785346,1.0269479251974762,4.549304628024297,8.874912061273056,11.188917388193516,11.331078415124301,7.117044074839082,5,2.410475977825713,0.3683645988061279,2.462089217213978,1.364584613210947
0,0,0,0,2.7526008682766183,3.7103430107913242,2.5381624443790924,0.6870692570832954,0.07917424800644901,0.10001162272387774,0.7181507827817377,4.240563417433622,5.23711835049845,1.6795048599471332,0,2.004399578298604,1.740829321914995,0.39701271194471954,0.012054416452291737,0.11527611620417477,1.3062429226264374
0,0,0,0,3.0813350108797453,7.0429444253415125,4.74299953651685,0.984797749162514,1.2737879378241765,1.966961129707045,2.028144020336448,2.0105271629956434,0.6548519065285415,0,0.0027103945171218662,0.010790099968837603,1.3394272963278826,0.6600315604253775,0,2.5386213790811,3.859220082009463
0,0,0,0,0,0,2.711803335050745,1.215978164669926,0,1.3040390650280091,2.777167699934053,2.3567351217830392,0.664886481773506,0.029059800658621737,0.6810688540687091,0.3186460170161529,0.018659534147236922,0.014963162947489632,1.961850297056663,1.0484407401533502,2.7608049269556494
0,0,0,0,0,0,1.9378430820612753,0.8301081907163761,0,0,4.671326683599006,3.395962376945467,1.949983980801437,1.9688098235618483,0.6408122927147926,0.0010033121435933762,0,2.020479036280752,0.9732506326793737,0.038630217122505375,2.0889323605339998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8926151259688515,2.0762815955793497,0,0.04423360661807531,0.02756339195111525,0,0.10321913762619168
0,0,0,0,0.14888871768023415,0.05068454817615747,0,0,0,0,0,0,0,0,0,0.002246170767140778,2.821203085971812,1.1308123064358888,0,0,0
0,0.5858175904647461,0.18867119631768858,0,1.326513686390902,0.4741293098105907,0,0,0,0,0,0,0,0,0,0,0.027499022590287824,4.985671953797611,3.2955411736436884,0.5381401990158686,1.3701008503410652
0.7017833534950857,4.02644372402487,1.2970573551605995,0,0,0,0,0,0,0,0,0,0,0,0,0.002963084974705976,0,0.0918599950468487,0.09110028856075311,0.019727481393406736,2.157678078536838
4.167368442392288,0.6082134892920943,0,0,0,0,0,0,0,0,0,0,0.06844172251585155,0.06275685141987715,0.051727266908801146,2.997257311464716,1.004529998754204,0,2.1747333373767614,2.8928670606110574,0.8398380766070215
0,0,0,0,0,0,0,0,0,0,0,0,2.218442792408877,2.934050077595926,4.493726907210624,4.9865964173585615,1.2064875066076144,0,0.0571295355321991,0.10394752311386901,0.03264200917735502
0.09138136080265702,0,0.29821873174110225,0.07502419726777515,0,0,0,0,0,0,0,0,0.05030627903229551,0.010437759900991774,2.2853463099769624,0.693676868325857,0.0060315009773666585,2.271754975571711,0.6813169339127974,0,0
0.5966975087454668,0,2.0908031698245555,0.5361558117755403,0.17295061101700843,0.040716401434549535,0,0,0,0,0,0,1.51963824293135,0.4197662342429923,0,2.3349638020218286,0.653694483542173,0.03186871826187459,0.015316721945741374,0,0
0.6547780551587028,0.026013710643431914,0.20797280056861245,0.04555361913057072,1.4377384634627064,0.3487161262772601,0.1464278020066394,0.032022220558407845,0.11586814051565686,0.02496338929574832,0,0,0,0.060142090743443406,0.022208532532785076,0.0013034681247528726,0.0019380475735330145,0,2.3181392481359673,2.1415675784046173,0.4073802302824893
1.3681422849752642,0.34104524051102575,1.4528966959201735,0.612289852430393,0.060227944984648375,0,1.4823323371181618,0.33932624067427963,1.5084088773110782,0.35087097496786274,0,0,0,2.359447407227118,1.3773475657532694,0.19478764955032257,0,0,0.05036616385222597,3.946624578489982,2.515116147434544
