V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0,0,6.09471193774851,16.857179855657446,19.86036562902459,25.145847225744358,22.101815948811293,16.56014532736789,16.973068017184048,14.227823250906116,7.999999999999999,6.629920954149409,4.18326452313208,4.79524636152433,5.930415389389835,10.834665421928063,19.42755869924063,20.086928072946893,14.98866668690375,3.3280947497177857,4.825119066722111,7.992178137365157,6.587271255797693,4.150032408671484,4.4901043424749405,4.302791397211649,3.0633404798762887,3.074467031100215,6.025763769604467,14.842605019091854,21.165830218522423,13.793697907167314,2.7711625555574604,6.141386131813225,7.823374418836904,10.836246627884938,8.95895979435327
10.037830950010411,9.676301871239303,10.945967075367497,15.58515446726303,18.439836744556956,24.519424991807462,25.577401494670863,28.034381773280195,26.341707960449874,16.74057079175157,4.472935761904062,4.576952333130238,4.903782412896454,4.38609692275526,3.222512391888409,4.642808959086489,7.926468075547079,8.477554520814259,7.2948298101731615,4.962158671916532,5.625575111198995,6.99353469492098,7.572440414741093,8.771252353930839,7.45390186246488,4.506346559205512,3.9412508986896317,3.9961827450450595,4.162017886981666,4.784524670456401,6.103299221368526,6.248798180254579,6.655212569306033,7,7.893554157541521,9.840841928438714,10.34172113910624
3.0217092287913423,2.7556289281274267,6.7466828862076484,18.201468862939965,17.813414640641902,16.599514333751383,16.547431677696196,16.492550558800417,15.321642028017438,10.215255529879707,4,4.030998768513626,4.100802742544283,4.040100050613025,3.921243186143311,3.4922147895494993,2.8194768814495257,4.1825234198263805,4.109740422575367,4.02350883855866,4.290591242999776,5.002712774474049,3.6434063526462306,0.12668246376918194,0.031929354962365306,0.8159585176633108,2.8375263205309325,3.711443118636625,6.152833731846193,6.280475337153342,6.50646863404518,5.423951996346757,3.9520301400697364,7.528789794302276,7.843254143954052,8.536311174968214,7.375882627855303
0.7282430648695057,3.0956336450829203,5.793746117056017,14.225283457061828,13.40139557459279,10.911528979237556,9.834838803745972,6.4433052301192095,6.640499160603038,7.121739389869689,5.745195277073151,5.767202302132266,5.789224544209171,5.5986889475740504,4.916657339743988,4.893834419593844,4.8448479058366285,4.94978200485865,4.7367787669186,4,4.003959541108049,4.005945256694759,4.932133194511229,6.374932075288444,1.2460526691988312,1.0350854442862891,0,1.773186174900246,7.640875205590678,6.587873671257667,3.4117024338506576,3.1449147211687225,3.980147994818942,11.127603362900489,9.934634907050583,5.850032017515525,5.948841354984889
0.3398463124617519,1.6920150688797986,3.120226730233813,9.043974324511746,9.030059449166544,9.186887606908883,9.968895872486447,13.350500843108273,12.862223566010568,11.398367423512722,15.5481505143198,14.64901222726213,10.450137284430172,9.965082759522996,7.736214990560651,7.237338234815494,5.537400636064805,7.835585104655783,7.677665163675853,6.90194596976935,6.748862934323536,5.9789320883899055,5.809264996538294,5.93311532185135,9.954501627249092,8.077127348022755,0.13492796474636976,0.7745669078756591,3.4706325564696887,5.921698598239579,16.15500920823992,16.127415730958063,14.583789013636894,11.261943312843927,9.99531439615026,4.709253612077125,5.154711744186936
0.038269984345499775,0.23525162069216443,0.46730902251049444,1.7070052032426488,3.493468198105062,13.851184512071505,12.952168947206081,7.525791722510809,7.330185163794328,7.9109156169264585,14.409710306685476,13.334999535305672,7.4582287529143425,7.096922991904579,5.277541527669946,5.207755494935747,4.892465581220645,4.2375670594211075,4.469716328840692,6.037272340390026,5.733575741568332,4.030244969193071,4.00747688501625,4.611845247928405,8.090796788553027,7.388595001804376,2.95961470849044,3.900603885590137,9.373583436855455,8.912977143512052,7.23921408695883,9.615666953966324,9.026703712269873,5.763168593038419,5.330248425154658,2.8592214238632003,2.912894050342564
0,0,0,0,1.5070383258081068,13.39210143842806,12.36597517920404,4.2563983384563215,3.489406023692593,3.9653081591243717,7.988076022662194,7.620436352065412,5.238283326535847,5.095621258347842,4.0970991784866095,4.184838101465481,4.892320111206889,4,4.011313999029235,4.083719667578654,4.260710777850018,5.960578313918851,6.087146910953773,7.622033681604221,12.959290901691464,11.827029446556711,2.536921477948462,2.4244662808868003,0,0.512499059804955,5.102096018517382,6,5.776633159070467,3.7723557406565695,3.586732187368405,2.1361841289819123,2.4904095638463573
0,0,0,0,0.25006533205042675,3.407584245407726,3.1002320392011473,1.2724910209813336,8.825974504337143,8.714543827146532,6.145737162742567,6.057861346778435,5,4.873726469549138,3.1016843442410167,3.096641085623383,3.2144158126383897,3.9999999999999996,3.9999999999999996,3.9999999999999996,4.066209529001244,5.024299031151492,4.951786231713257,4.382365418056709,10.017960423161647,10.46788198683361,16.9375911812658,15.889511959117874,0.10691807154855881,0.41410420415227733,4.894610648280365,5.565509855344673,5.291850145532447,1.7815425468206245,1.8171046336201906,2.7368202949348266,3.0322531315588948
0,0,0,0,0.0971002988270095,3.384360544755824,3.5928370705979655,9.896465914418917,13.310798621237454,13.202868234383951,7.699359124183661,7.784523709277677,10.230139382435762,10.334448786210158,11.76205812144101,4.809524904482217,4.725483568222892,0.29260457066181805,0.4613382296130537,9.69379414195298,9.656451233004013,5,5.081690098992796,9.028157354327812,12.004390894151665,12.072534388876157,14.893543104030696,14.619208239732654,2.635283756630571,2.800940613617302,4.083180825229548,0.9176943314681718,0.8963337639421592,0.31390648225065565,0.36101738427094426,1.2539914935758256,1.3216559348926653
0,0,0,0,0,0.8281135152995622,0.7953248507673704,9.439077674069482,14.745833086233125,14.834103129401242,10.60231919019413,10.568292173924002,19.521353873830495,19.781220801883403,26.22463076405386,0.9656552896282495,0.44391918059010554,0.9121769859243786,0.933316919809507,6.117630743389872,6.178207590475396,6.916401746866941,10.782298583833901,10.97641854672016,12.955220228770207,12.95636330090746,10.958429003874349,10.867412600467532,14.59631885445145,14.612095341547642,19.211774383372067,2.315689345196021,1.4406175257419653,3.254756749859866,3.333654956136305,2.65312696751945,2.5992212666808654
