V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
14.434512877457804,9.399758538688989,7.670792978532324,19.426287418654802,22.874730538414923,15.173982686600567,4.144355236312434,0.35470818460718795,5.172453418014374,19.84733706945777,24.210714629821773,24.38504894286618,25.216710910149814,32.769768138169866,36.86175056558203,35.52421734515336,14.91390701352883,8.966810207182554,4.765040514346811,1.5784098668357223,2.9208652017009893,3.123145360387253,9.230492089465981,11.141297123746003,26.790179361412964
22.83598292938907,18.12265442282675,17.643631982230474,22.300395392261002,23.597310540692682,22.046853071776255,14.758560527197343,12.064313262767127,8.382668745097924,19.258350868056958,26.442462843255306,27.517541578845233,27.119191234897052,36.572718189651155,42.14565559174069,40.66274705596031,30.27101268157589,27.380135283365778,22.06524823372784,7.105793964977462,2.6168923612267667,3.6455825666359543,15.469420823246436,19.01794346177281,31.247386520966565
22.016130272772962,22.514517548253846,22.382957462684466,21.002334461119254,20.600668468417236,18.69742348585614,21.6858272543859,21.935771668349624,6.143860054325099,11.15675600456202,20.301800438205376,22.1866140581149,23.274620530416023,33.18944619632772,43.650202823947275,39.19969717469573,35.56345122405514,35.06671659594396,38.05259949249833,12.345480214604892,2.477902757868032,3.521109472054268,10.012452489223511,11.874384282273212,29.388953757044483
29.478478093210885,29.06311979746461,25.101973134405196,23.026127037024246,22.72259765514803,20.802470591787657,17.806878369184883,18.497688131375433,11.476193296831653,9.439786598669976,15.596061432606689,17.48021893949635,21.235033429325014,30.422415001774237,42.52059878764903,38.594586194356346,32.27800671915936,30.9732806943507,35.565271370007025,15.770556398739629,4.456776897156481,3.757769634674146,7.051774997081923,8.053843249057547,26.512238840072666
36.41543596367289,31.91817701551541,25.343580412936568,26.62088858341971,27.4642057421787,28.073612774902287,22.145609165842423,20.056328309221897,17.320583468087044,21.31326323119996,22.429926772419847,22.31189511376904,25.446625229074822,31.824569280106935,41.82091050963335,43.32619237029324,37.65682352723631,35.953201414754616,34.110010962794945,25.539593899814474,11.688009869145898,7.254362864471007,14.931829979381792,17.56171002445889,26.88847329427676
38.21874158361996,30.513808048325714,24.626222552497477,29.73980980743388,31.70469559778933,33.34209460787956,32.81512506694602,28.373206980011958,24.092449431740295,24.231359344925572,27.482495896362558,28.43394044080297,28.47036367335828,22.77603936409126,33.55947553922246,41.36050625968734,40.61798963667248,39.98216094055692,34.00220267129156,30.143990843384888,21.236491399035497,12.133875527492997,21.984620017014386,26.026938623619806,29.398486792414246
35.47799265052111,26.969719642134983,19.02991642041267,29.360408237896635,36.01652003276636,36.92814021578691,40.699197002402954,38.82987740493313,35.830667893355816,32.06759644333081,22.778052072603035,19.985918809796768,16.316110726280932,7.98975220514324,13.0178621433425,27.641301403275016,34.644594144649304,35.610430352575605,31.05888412174815,19.153801503437215,25.56569421149252,22.64673812612253,30.192316406832113,33.530327401507876,33.141299958861076
22.49822737106229,22.289187305097208,10.288929836147933,23.122950324306984,36.00840605781627,38.462951586895656,39.773001325997214,41.14854136657851,43.22590243504159,41.317389389683306,26.86010546947642,22.320777216722337,12.454379471361126,7.032742615634559,1.6155803496548329,17.126273127921678,18.432113735797977,16.80128068506742,16.350126361171846,7.133367199454394,25.87926198607519,32.38425286559747,34.22196602214549,34.98650105441652,33.88701649645371
6.023295361374336,9.651264000599392,3.6254820662875713,22.24848915438782,35.86081265466293,38.0763335236991,36.9260979483391,39.21907151207812,43.50304932291985,45.08347766812946,40.87162711797618,39.37311625059189,26.371401481960582,19.136172887753958,4.710482427122008,9.161937584836341,5.7798270421466125,3.4877222074527454,3.5048127955161554,12.59445294209857,24.86956231590633,30.23262547602254,32.84060896545259,33.503390328612795,33.12989886377008
4.972783981125889,4.91761823571346,3.3940999893906025,23.902822680384883,32.07260287799503,32.39284938334968,36.09632149846726,37.843766708590834,42.34980100583365,44.24173289538236,41.21398583098771,40.10598148371676,29.996957396142527,17.99984673186167,3.9245089191452904,0.38164956735342603,10.573356386868703,14.218665752490487,13.889281894016449,21.347113460941586,20.373581269964177,24.888210166199976,34.32464541676626,37.00004226851343,34.44653006846402
