V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
36.26088570259726,36.55160592974079,37.195996251566974,39.125166603314106,38.53800419446418,38.10281743627737,37.36078478049323,34.56433789705709,35.417322715300756,35.40634917867486,35.83882250586702,36.78431217081416,35.54295588288466,34.585440405911626,34.50537154570061,35.055259425363985,35.35015473950482,37.131970214154336,34.67528490627282,32.93542096024678
34.32718260339105,35.46714038046188,37.592504244778745,40.31923961968289,41.07749645962972,37.42710095932092,36.82275319322963,36.03858858195643,35.49038832312324,37.06914368104641,39.203015868632406,38.25546148151574,36.01239646591975,35.466025172082965,35.62353846684053,37.00000000000001,36.61953297865483,36.68516538138256,35.58647783572684,33.68896636711927
34.068002189997244,32.30418682479966,39.83353370105539,40.44364432691418,36.45391153995344,39.255458935135046,42.72337172580408,39.61382300474062,36.765141958538315,38.77046137373672,40.771451878451344,39.65933519638038,38.39875439306468,38.1347415105488,38.936055409456586,37.20837613423289,35.77824919004706,33.5739487791903,35.60699429724619,39.297009803294074
39.15132721747655,40.0056061975365,39.648396956266794,41.36146969328229,40.32015775520694,40.366253976354656,41.53661896235052,42.66219923124787,40.69347219779003,40.54568666630148,38.604226989666046,37.931194561291406,36.606545143565285,35.469032489159936,37.71978873060137,38.98128260111845,37.67198449116506,37.423605639023535,39.12316643239317,41.2113840816444
40.45411331836479,40.956352647664474,42.08923201138811,42.70348807263997,40.08251651345234,38.46185788202068,39.224947266434015,37.58911104740869,36.63352512326926,38.30775806571933,38.348944839762055,37.57178438344691,36.217879376494444,34.46424937284793,38.01306065298327,41.491475936765255,37.54570535399884,38.05759966886292,40.7820451937322,43.30675859910143
42.15575804839811,40.932030145581,46.29872519009173,47.08094923948996,42.21956891285604,39.109309644549796,40.48904358161236,38.55331528776524,37.52702192284826,34.17054796990126,37.24840151730693,37.13779216523848,37.345468035179266,35.88383231843949,35.03276447389276,36.4541866594087,35.462198462937685,35.804563325778545,42.038127114742025,43.240844789710614
44.2532887062829,47.16541482182235,48.75598076420732,51.035608158964436,47.829671473114125,39.212312817072494,38.64546667040281,41.201041577627755,37.82963180272032,32.54836017455209,37.79127314205579,36.00000000000001,34.57284531340618,33.48696252312957,35.903237283902556,34.65853197817876,31.800035567604404,35.86874347509123,42.014793229667944,41.296069481520306
43.657638016719915,45.28900046880603,46.29600073057834,47.799728449346425,46.71489473459049,41.08783675722134,42.74952571634122,40.41258031130678,36.102092068137516,34.344182681028485,34.55377608113286,35.75647093676109,34.59848763941741,33.90025046502657,36.89452643156116,33.78637532087832,26.645677179308414,32.052373772304705,39.77145906376711,41.45205430089804
43.976873843002544,44.78972577274875,45.74537966171451,42.98033837613425,41.40969648594128,41.568097325440895,43.50541363816906,43.71221077703933,40.699321355711646,37.99572760391396,37.09310889958084,36.05093508117229,35.04699580308468,36.49845386653456,41.722557072840296,37.421563387768536,32.12552500793468,34.73472985933188,39.62553801971354,41.5136608983346
44.15579546632602,43.61269543086401,43.21072726881519,39.97835832523204,39.54316101553558,41.15836304346511,44.648024431215326,45.864822978407474,41.010835582367264,38.602825912304695,37.735210774693456,41.014325491214116,40.81295666767912,38.10201736260297,39.8084531832809,37.3838144165653,38.169856309709886,45.493584038182505,42.55556720848898,43.51715139094874
