V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
24.318319486102745,22.61408448152895,19.127478005256474,13.974008673084153,12.38149265995207,12.058708433666546,14.879338136026456,21.37743834939844,23.090764898319314,20.66240512324915,19.543435464061602,20.44646635063333,22.576880735173734,23.1818340389757,18.60003968264976,19.670861179434972,27.908772613689976,30.43922763591145,28.86285818430223,28.02787444071619,29.69530347483257
29.27959017007405,23.849120624257232,20.432261439674384,14.682083478657113,12.46245383388078,14.629919275260832,16.665556453457675,20.48464251137718,23.0833225965988,21.04193978884656,19.73339044929244,19.440115088096345,20.871463231613568,24.147486977013216,21.21189612885192,16.946902941609686,18.908835258014317,25.531716993567674,29.88081586002549,31.511374825120487,30.850350825532278
31.485969467255405,22.69659175846062,19.0308361832535,15.022656468493018,16.43182071083323,17.242446165886044,17.202586689990234,21.684573856040384,24.562236249766745,22.035072153964464,20.586977736560492,19.4748866077812,20.544127645080657,23.790654821845386,24.456183006228297,17.382607657031716,11.998114770237185,16.322517218665123,24.900845942366402,32.06708468769515,32.659283680824124
31.575188108977862,22.32334632031976,17.35622148626925,14.144424732056205,18.373136137615933,15.270271994244085,14.829114459830688,22.54878636061838,26.170123715199978,22.478776759589966,19.12921888537086,19.61990490407191,21.449931289608852,23.37002281015346,25.733381411059387,17.585925439013803,10.359250251653126,11.599594516063796,17.750782672159225,27.539427383161403,31.924418268822645
34.39834238683675,24.44427119483811,14.587796318553501,10.886034509459076,15.54251067547898,13.744876109006713,14.257911874870553,20.793691505440496,26.207193959828988,22.652239791473257,17.750134934118208,18.03538418309543,20.26292230701906,22.844504913514772,22.2796427553834,16.303761064251248,10.859983136235604,9.7463996646085,11.431694286116326,17.681880020460806,24.375336686520058
36.80154764393251,27.442229936251465,18.666288627486967,13.001293561442068,12.71556968860217,13.032983298988151,13.621717388994197,16.770347958788122,23.07673061473593,21.367164011212143,17.366366622304845,17.968200165989153,18.825822354739884,19.760193466689003,17.73652231335694,13.397434899560368,11.475862740329621,10.1761694166379,8.918510797915783,11.564584879310665,15.195283592807039
35.187649174319006,28.03658466755337,24.243456176203317,19.153549519336636,13.186882318479896,9.995564230031885,9.59761763669957,11.618830384588943,17.90216596680433,19.873819068738754,17.885015645079246,18.77482283850332,18.187645626497137,15.665789040364297,13.898869452590484,10.469744517369502,7.420169121306904,10.146761058209302,11.523911740451453,12.226500244921798,12.804594045687981
30.403308010581764,26.858501294895575,27.15991857988542,22.41517079725879,13.407401705442727,10.582502414425134,10.228933110599701,11.812090763479219,17.909956980100876,20.94731123959123,19.728990620236683,19.475921199535826,19.219335300783335,16.18841084673442,12.214847544913347,10.548631239542118,7.656654484935338,10.08246813727354,14.89617221570284,18.06930330694855,21.389951618825535
25.167897469780257,25.659737818394667,26.173159508054802,21.456558551309048,14.394398450554348,13.640700199364623,12.685026205583235,12.714443906480055,18.33964039843097,21.1004618237375,19.537328491135394,20.691988794656815,21.24521173257347,17.011350213961897,11.461055891502344,12.32026377875339,11.542207068051011,10.838518631094246,15.257999740545234,18.708438587775962,23.928574204964576
23.980289413072533,25.804868252475625,23.245765117706252,19.45742133390064,17.587801452229733,17.28802967676484,13.731606984924284,12.756034071155549,17.437779142419874,20.060616914071318,19.27299278039411,19.986298343065812,19.86902792263626,14.86346280438622,10.783138344374242,14.223710584130227,14.764870252121993,12.661100381113176,14.425477634795755,17.298249809530667,24.140710201037084
