V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34
6.602925594305818,8.807525936399442,9.17919723616687,5.723419360915697,3.568849096623725,3.248976597700391,4.206029169369779,4.443759352028438,3.08790058678276,4.604633714543341,5.06934642499097,6.029906838395489,6.581327929492986,6.634641513816321,5.479555687532256,5.183120602779964,5.0525362798734115,10.839661084945266,12.497313697457797,2.9117873281065316,0,2.5689159435260556,3.11861437170838,2.9797759468319738,3.7474762697917354,8.027285149421678,10.103305350133647,9.894263482084138,9.671251197891632,8.397325911312075,4.696468812671985,3.6253357929576,13.99744315675606,9.343108920563967
10.302021522361931,10.875453436382072,10.790586224507546,10.490870239833002,4.894527409560765,3.746811932599655,4.174148711480794,4.282330718607405,2.6510903667173946,6.164289640064748,7,6.180530729678067,6.290544432822768,6.3695656626824455,3.935935915566958,3.3985796404146864,3.7492222111834916,14.189629959241966,16.55795970929468,12.386156458966209,11.109549223789283,3.3212100635966237,3.921054629199178,4.485686136741035,4.850473958852149,5.7172341181344315,6.779687392726345,10.663584191018478,11.586386378402402,9.99955845378277,8.313395456708488,7.8160660714595025,16.05575166828522,10.15431767575024
8.304476634904356,7.216760460638869,7.0681333709717515,5.31581470334578,3.4887489674713987,2.6096863101746255,4.446389291096088,4.713459072460003,4.782905309882239,5.512892832723446,5.660385957389886,8.792852548737176,9.203729314187333,7.510081233701843,8.328152975350227,8.374929949885171,7.743704988919632,12.733535394977505,13.67746764922792,19.03413081312561,19.950354193342253,7.228777527453541,4.152129632323367,4.03703102936357,4.91599261200208,8.633505620373509,9.191092226491307,10.711536714163095,11,11.510801414682462,13.38733212990741,13.802384681495779,13.935425122711653,12.318500606902994
3.9617262885712243,2.905696473750414,2.8713575482782794,2.2878728413028115,2.2470281367926566,3.3772613089390795,4.871007381358131,5.000000000000001,5.27920924783098,6.2700957903367005,6.3311972165998665,9.988490227245881,10.363461478168897,9.347742811414399,12.293219653031707,12.593008703651188,11.673536207479845,11.054264724527865,11,14.835019767209273,15.35566113065173,12.404408162936065,5.235248993158966,4.431849057410847,3.6261174897505177,7.497801219614393,10.41967409429462,11.72059492652031,11.81043164239879,10.738605152386402,9.066229724956646,8.913783988928827,9.496657355095891,9.666552325339733
3.837057062433667,2.823670720101762,2.777948085877205,3.5010754107467967,3.4975208257018258,3.2731162976291817,6.3215723393576075,6.410078423323833,6.380963120495694,7.621771425127051,7.661390380900266,9.898008890417826,10,11.179064843795748,13.490677859591875,13.588803153908904,11.531877646798856,11.022287968100247,9.965853969185094,10.382475162871827,10.450749123080062,18.061419130956377,5.326800402457835,4.580754785313066,4.390620011289945,4.332695394210836,8.710250635104424,12.359779367681863,12.598982801317698,11.254536389034165,7.620587711615212,7.357874972651042,4.521241208628768,4.34169260744678
7.1568919158103625,3.7883411040434765,3.776814720720191,4,3.997162789949382,3.7622020769808038,7,6.994840688039738,6.31564606952539,6.6598243082936595,7.3500675945557195,9.357350652659843,9.380587505260118,16.9080805620879,16.99522052418753,16.9229889482185,12.726147145608008,12.666860769917815,10.098295601021986,10.576055521567039,10.536642794450938,21.383213300724464,4.1631522547657065,3.937761285182419,5.074893481209725,5.119936466751624,9.356477790294438,12.359027881377866,12.396818761299846,12.23806295202284,8.81046007754844,8.707356253350031,4.127601438843776,3.9748737292525163
5.553774074539186,4.688725763158428,3.2304764107221287,3.2450731908820094,3.344067181983024,4.852500948401158,6.999999999999999,7.020913975352772,7.364127032319485,7.351867354136168,7.655002477619335,7.723115945524278,8.150455781925231,16.270257508293813,14.83574967233763,14.996825787050545,16.263601433706814,16.19582470047162,15.766345218633635,14.089887381982884,14.286743473138909,20.579980762262707,8.353809895375289,8.127962903883331,4.45025180586673,4.591890066119666,9.66610520476983,12.592983728050873,12.585455636941635,11.673376802473195,8.54458757633496,8.526443184199113,5.32976426701119,5.35770558282506
3.410943552449546,3.643051659427808,5.376676663347864,6.002861511947458,5.84731920840864,5.203199447414922,6.999999999999999,7.030452208104973,7.322145227350762,7.27274406487838,6.854180219199974,8.268469785448648,8.371050481938324,9.746808889622995,9.637250496888019,10.125000139396935,14.629824601875642,14.888872872508363,16.735448821197267,15.999999999999998,16.246635602222028,18.552320024904898,13.424743325201899,12.796843043414071,5.892103225880167,6.068296623441943,8.681965587674688,9.985911630916688,10.185740666817694,11.56820528909161,7.288864030702972,5.196704961011328,3.6690780795566225,3.8353390710906266
3,3.33981106895296,5.390344725398425,6.25349586736212,5.970500222186381,4.4718130898453365,5.5944694758608415,5.822926119694826,7,7.138947433177631,8.083874574442355,9,8.808639912297595,7.655613336096923,8,7.84588363421456,6.98257536258654,7.30471698174266,8.837552349301635,9.83120419390021,10.451610419934454,13.402998451448163,11.705006414084142,11.041781927759606,5.674445184267751,5.890643304907754,7.004605750216444,5.804142217534787,6.289140480942621,9.630162100708874,9.119725109430805,4.871276481998336,3.653452318801931,3.8531720055606504
1.4277946262162524,2.4677892123931997,7.607548407219738,11.938344584797493,10.72393342222386,6.19484192862256,6.397111631622783,7.14042462867519,10.34718921286784,10.404172940374902,10.682086450655115,9.625821180434883,9.877074508723522,10.983918021763085,10.59482681709018,8.746822635340694,6.87301276971695,6.375983478699478,4.432122359771945,4,4.606940456302819,7.519045107959306,6.976660974754226,4.012586685843392,2.2493928688564324,2.7105684847586486,4.578225875473946,3.605578966999839,4.370824118876685,8.209779374433555,7.682634258743511,6.062546356451524,4.677469416639991,4.691823386430814
