V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
23.429209400213725,21.04852728660373,21.797175914013927,25.203909108660152,29.764892737743406,29.727912749685636,27.54986253853727,25.360295827580675,21.710460250084296,13.308909339464753,6.35097964167208,19.4953500957661,37.67255216990057,38.570794049663505,34.50560201050816,36.48957524622551,39.90541696373084,35.832806772606034,36.22540764709496
18.739234444400637,21.594584839767286,25.926414344096003,27.742762781153143,28.5228145875287,28.511651868768336,26.819751886614007,17.27001168294853,5.486991589745502,0.2835712204381171,0.3539863794940587,12.440679753207302,28.619809003576147,21.83379952576878,16.54280842728221,24.91965830453421,40.18594489902768,43.186623204323666,41.329973361770314
16.20831783316106,21.806643947775022,26.797820006670044,26.766549522377233,23.5752737748682,19.610315487724996,23.428421422149764,20.88341688476749,13.426542935455826,4.87010499107536,1.292533253382867,0.43773634630467534,0.6912903076315834,1.0532950878525664,0.7219480660068278,12.277250420052528,33.78159336303099,36.245201096881196,31.101026152705327
19.86464790838292,22.749775241780213,27.5173964755269,27.807079375400058,24.097566718234138,23.55248633533875,22.278592106187183,23.708145422458646,24.98016935580928,22.615242148759293,14.589177489917617,6.659906746456764,8.513358517791765,11.570049180789193,9.682688212704788,17.243009290204917,25.63267472321251,36.28750465929671,34.684638100941775
19.923873420100357,23.02904661594236,27.207984970440936,28.65096275209924,29.76958063845189,30.254605483233135,26.86337776030325,23.503815382131037,24.85414085381054,25.62173116452237,25.533531001881315,25.072165012269167,20.638956838134177,20.471055107555017,31.052739558250238,23.28314225350857,13.787759285345292,27.250680351281503,32.43197018964075
20.939624394439107,21.93708362427585,26.086834418744147,21.284936367644853,19.87588259553739,21.42351910021536,27.374464077731083,29.88239621515408,25.681930422315787,22.541962263238002,21.663136037191947,13.887167153481634,5.422630793123989,15.09691513237307,20.73480027198324,25.16149637774523,23.506111086424934,23.341605731745062,33.05323523995218
25.247587915983345,21.806962703747477,20.91113344509026,22.39942176533088,22.52517873224853,21.25181052423149,23.501089045844434,28.47173585891914,27.839761628344405,25.499111124195366,23.78177758060421,16.286321951011733,10.5622230891584,9.56390793530947,10.887496037694543,22.72722885616866,27.468052030342925,38.666372900990865,43.95478063304533
30.262603883652858,22.632474886352433,21.58104883939463,22.202726181327947,22.1363829448994,22.07932587754555,25.609827460244055,24.754229468127644,25.020489533899337,25.720732388022128,21.062917816719562,15.89451885945872,18.640273952936298,25.82771136213517,23.038586200370673,21.501617436003805,22.737468229977353,21.00648666514405,16.132349107445847
28.58668530108698,23.884305092128393,23.073744099004735,23.622624471756136,24.82712801185439,23.83336377205964,21.236623795336182,17.678708453959363,16.72406759944226,20.610474671284468,20.125925506846844,23.62026036314712,30.16541855512822,30.489159576790318,22.545236310438508,14.063176201026504,17.2242329236134,27.383253879794296,29.21574142764748
28.390311388366065,30.350679925459467,36.45719548022072,39.186878767827125,33.160352138635574,20.903615074593333,14.087115876278087,21.185815128573164,30.678089620062252,29.562754711192717,29.868167904159364,33.26493486364706,32.69074047815423,31.541578095159444,32.931671752454655,31.591340293669973,29.458484174915917,26.79412004929668,22.895421745810392
26.434832796442272,28.38957799196961,34.62239781365402,34.15071661609363,28.483752658965166,23.06595541549327,23.74260616857953,33.22894773605837,35.96177447310457,34.927564292287826,34.579792566566105,32.53284840243225,33.72553716780094,34.81623120572164,35.21254084066051,38.40455709377471,34.75505849883983,24.487956746781045,19.27026593959748
23.399154857176296,25.097584885023032,22.454664500452843,20.888787559708284,27.55470605282229,29.847077734977493,27.97488300737257,31.784528560534277,33.72407017891375,31.584799797498977,35.24802316010752,33.35530206181879,30.313996355734652,34.05990289927837,35.96654143834528,32.45889293252597,33.57832560169023,29.022315168458263,19.66312314982864
18.172578813991098,24.871502022103737,25.604030683345908,21.71466924505529,25.434153115690286,25.533734348215177,24.404259017439102,28.545431739399184,32.0414793261632,33.149118931090385,33.363398309915,30.454456246158085,28.35211313816218,33.90781860847879,40.02600163691439,40.8062576608603,39.550487110950655,30.906646436011865,24.273064905904224
6.143547607448141,14.987498194958722,25.58649261435486,27.16847956144246,27.56901796311234,26.924769969967763,23.323524082071554,25.18552858339836,29.116337478224377,28.846300338125832,27.352246353373335,31.40629630398152,37.506001914882646,40.0617091390586,41.95398149656084,42.034145255107134,35.78487684389372,30.055661860350966,23.915186702821014
1.493534410289153,5.769707834848697,15.275553311527288,27.20239467290642,31.155554660183295,29.363110521936683,25.794958423715375,24.20998413080447,27.159973914386242,31.166669857444084,31.418225932129253,34.28992479034734,36.808532166155445,36.97745731800501,35.439739231415444,31.081725780258893,23.17780971882449,22.385719144539692,23.70219221533054
0,3.030650985901853,12.510283221889116,28.27605642056379,36.267866917975795,28.30854450644756,25.390880598350797,25.72910639634668,27.45957636582449,27.389328434861227,28.751231731353897,33.240193714802096,31.838734504565657,31.849160085259264,31.6247493382739,26.070969498380894,22.388330798775463,22.750828831350002,26.296937905033552
0,0.7780013611232559,9.614974143999529,26.622737168875126,30.257732167291625,22.927546621886396,23.640091877993427,25.067351286700386,25.17726042122023,24.202025670956708,26.739115786420335,34.66413537229985,41.30879438729229,40.12140150390328,31.647477404007027,23.34854498732542,22.9179792328864,23.50312189431226,27.238931264165142
0,0.6526482168954268,11.553228976979272,27.09042859537073,26.088651564662133,22.6379465035766,22.712344088415513,22.55098220967242,24.72070619427992,26.034172937877223,25.160371605995238,27.482034107038885,31.091840528121672,29.71340950652198,27.97242056823655,25.341964059230456,24.51869235711883,24.159545479704356,24.142709770983124
0.14682266729949867,2.86888458968121,11.466935327612784,21.813000293676225,25.86611985154756,25.36220504843294,24.39042898213258,22.311408739481642,25.483012240082367,29.725950240690352,27.251666933517605,26.76032462225655,26.99237688273366,21.218529279833426,19.943624445279372,23.30216356893925,23.612353180357765,23.326410818965922,23.555692504866357
