V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
74.78108116140193,74.67925933499004,61.99118492155046,51.81008652987874,43.869166078256484,43.2905870407737,28.729796047961567,33.663946871682285,48.7879165114321,40.96267884372213,36.113216738125715,37.325899567101324,35.015738305099944,42.028392100834104,59.36609239213531,76.39293580494214,84.89839997117521,86.99443290646714,87.99428480759934,92.17619017276756,92.2903369500034,92.69519490121985,88.96780369254934,82.30950963495607,74.41263983309744,73.1186752595387,46.205907358926304,22.297671270026807
83.99367078096363,83.685885264568185,78.27974450188708,56.726703303619196,43.83298456145427,43.634790583311116,34.76298998519434,43.94688286620733,52.4813750086505,52.65230473257876,52.304526533346085,45.10260582786111,55.41342536705891,56.165121885169626,75.12226539299704,85.18310818032687,91.77035217785337,91.97031878957,92.06637997994656,95.31314886900016,94.64465957805251,94.67738541673332,88.94140709576111,75.29926405645405,70.4503080160605,70.26022437395984,39.07538524458365,18.52527129522736
68.97266149275498,67.80979221447997,66.4152386288775,51.33762270827975,42.92082111270996,42.451652948243,44.74998101156357,52.02553163286899,49.002891514512314,48.52651904562902,61.10693500847478,48.36130032059225,51.11944224055328,50.850008530209344,63.06753060812889,78.88383763692201,82.76323743176793,82.65185867903203,87.28626734122005,86.61934971917441,87.59763343109248,87.48263608888772,76.78141760304317,75.75703810084332,56.96586604811676,55.09583128771581,22.430478962028303,13.571486996673679
49.65353560298607,48.41512574225656,46.22474503938905,47.57123789593756,47.2843197330519,47.48236306199408,50.845942038648026,52.37752882320494,45.90391200730039,45.0878563240872,60.316382892776474,48.966458475070766,41.85961657139134,41.08072539703349,36.96199016587132,60.892525846077646,77.18533747038846,79,75.80496957154398,60.884099434278056,55.652740210329846,54.39035280368067,61.71067475489174,53.52484062877347,48.16176540423111,47.50345821127587,20.07838699332918,14.241805765589756
39.12428029893107,38.25365252556213,42.09188376951571,46.97985322438494,51.83314232764059,52.555180120610785,55.424442186339384,49.39348357745891,40.71340134653255,38.973390227466204,45.82558975782568,39.78146959775148,38.6504918650927,38.72732962596655,31.731993403714704,43.32925263897734,66.79526339107507,70.94469882782391,64.89279566419881,47.53682770437159,32.020915213286614,28.94672637998143,37.002198736619256,26.15978884109613,33.097762008570264,34.979621914198674,32.580434272305915,6.128198819290432
40.53007748591419,39.8419919756611,45.908385850678414,53.70723063333074,57.97442083485536,59.06245868545717,60.390337535369646,50.34544102612993,36.59860543253359,33.537088941393684,38.24113511595141,36.73234071837007,36.61898217050864,36.73417522288531,40.703798079018064,48.428342671551704,60.818094359740876,63.62675595479405,58.641076529859944,37.589177497453974,21.53268176573208,18.400209627842152,18.062422010248053,17.416756951433104,21.18669211568438,22.024247201321717,20.941262311624868,19.620755179646853
48.99603036983403,50.9199184043306,52.39529702735737,54.84069183942194,61.9464864290953,71.1070176874266,73.21803027476223,68.03021085834567,47.326238910873265,33.012189404700194,32.03002718812512,45.37356886161694,47.060480887898706,52.93112310447022,59.02409677041969,59.96392987313102,54.81763631302139,50.46868844674912,48.172031176883664,31.33591832324698,18.07673630416153,11.801642146813489,10.012741153126454,9.969830349894146,12.084672178877325,12.080438108320287,11.53966143018117,11.999355499131758
59.42155778860668,62.909428726901076,60.149848765772646,61.94466883043869,63.534300191294605,73.57724242724412,78.24912833734703,80.72473936684051,67.2075914631353,56.23807360901776,55.2637840134683,65.61152745398346,56.7658266630407,53.061493649818964,53.99913519967981,52.875783900314765,46.76919669757627,42.22805159715663,41.269836007378736,29.130238937858955,16.11111963812885,12.362779726985101,12.368642068456069,10.728825181719984,10.704109267742071,9.809353072947784,9.123147211996212,9.740317887376419
70.99536023482202,75.72181183764482,69.72291954042072,73.2364187686935,67.21415966291761,58.1865545639881,56.74438201016892,61.93724287041495,67.26057300126737,73.54219340955011,76.34768350966564,76.99352442885109,66.03512339532176,51.35633101815847,46.353379736569046,46.53416856859478,35.552363372571484,27.997552375916438,27.37568915080951,23.562928115422984,18.03978540784977,16.690977330912048,17.19365466502352,14.402211280043828,11.092706587700327,12.779578049854901,14.609960994152882,19.48582739746267
51.39703561953981,58.82515664346669,65.02982842145141,66.09592670165813,54.84140881115028,36.52923183653238,30.33467631244212,32.14485402090771,44.58287657917059,64.7323043255047,73.35794190335267,76.06747805721456,69.85535758208019,53.86560971236487,46.64319750233253,44.005509765061404,31.121533490191993,20.967072742010444,19.30409770903332,15.020109597615825,15.530070965140059,15.516840472492184,12.988190612126088,11.477251018235867,11.646214930026357,15.5366751873051,17.794682459761194,21.82174743998081
42.22445713126322,39.94350436372653,43.47335114192322,42.63306276803564,39.4891556610919,27.51049712115251,18.276548617875115,20.21626299839363,28.800098927393424,47.953437032882874,60.0334641058687,59.89913189696205,52.47142992374094,42.69879728980283,39.96247547552593,41.230598396504945,38.93651440426841,26.239793406226354,17.2642453885232,12.994105795552304,10.11251223581665,10.645582898231948,10.336255175876051,10.140508384367873,11.985202802152388,21.077640642170852,28.20941192369451,33.49585241835896
40.643585904647,39.447867246016166,40.492524303691994,35.51109338338407,29.235974298441533,21.716113981401172,14.448143499013087,22.908358744235343,31.707444324741154,38.08803217229188,45.67588467240323,39.102602335945335,30.546618812713348,36.26046332244969,44.27258414721923,48.315895852352085,53.411249220065024,43.298939247796916,30.914250627535907,22.754967553125198,12.179632358776312,10.388687399150713,9.171556524778605,9.540078241499524,11.436002734988225,25.771734910494967,41.02104942182848,53.2881480106884
