V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
17.77252489019189,17.367213709881533,17.32355298242309,16.592178186993067,17.380673208676534,19.849685216496486,19.4690641470525,18.687975218169942,29.730663489133164,46.16428132553593,49.68948004530853,53.2794926653102,55.24431654645268,53.83037178121431,49.84553907504899,44.9960273675186,47.12058637416397,53.2130651946832,64.5582971749244
16.91209840580983,16.791368162306924,16.83286660055405,16.710872950284454,17.915851587018828,19.069183442267764,19.219894918901243,19.61248490794654,29.536962658380503,46.045619402025466,52.21618909618168,54.4558298018507,57.953243352112466,58.53898676583496,40.80584886440927,18.580748065755245,17.318127982640647,15.373382257073235,36.624986646012694
19.083153297371467,18.528291742448076,18.393946075572515,17.989970144382962,17.846086987049745,19.29965010554247,20.15755330707892,20.094860480679618,18.35330856101622,29.283854315591697,48.20117008257998,50.673618469766154,50.669171060905654,39.12583172511144,19.913725322984607,19.468338507927427,16.912146865651472,15.263706963721951,35.67014571892162
19.43153023561966,18.611966575094208,17.925409363745484,17.598230029590663,17.702494851670238,18.54067711482958,18.689953526023768,17.725465096086687,16.489491635816933,17.159747264199694,18.413542493246524,18.57555632261466,19.249688927929103,20.93870126009771,22.089675132289216,18.65068182403066,16.680331598088323,15.89392347782124,17.03573959678004
18.962533592052317,18.967925812589986,17.758303215816362,18.26210419139894,19.012701410338877,19.058548667905228,19.696817453005607,18.815668393546076,16.27083594932973,16.54024912522937,17.876037422664776,17.242361795358637,17.513823236176375,29.520922314228407,36.4336411989899,23.459068945708673,19.908096606577274,17.497773184032496,19.68974996981334
18.841803222526092,18.27484489013736,18.775747034434374,19.988729192630387,19.389516597133508,19.63323069037258,20.92735927831374,19.495974202707696,17.094610269600004,17.6378362814613,19.02434254691903,18.145299384083827,17.97707360592487,16.662910954229872,31.0979643712255,52.39682934731369,35.64851321971875,17.37507797519116,20.259700999903558
17.947376562199622,17.0875678365999,17.784897526484485,19.525096330218165,20.658741981780825,20.83643448952862,20.457787387390383,18.798768594809697,17.179046019358076,17,18.493091936802745,21.124356827320263,20.682501931513023,18.48642291976763,24.86529126765686,41.64737777610591,38.73714287997683,20.189101805089276,20.292493870407277
17.575060332208384,17.516115654166814,17.009642821985764,17.221468051615986,18.669262842603665,19.91020663951614,20,19.62415196087167,18.272696279591287,17.16257770978888,28.94530503846762,44.170669011465776,34.902939216850434,20.504409400131898,16.64994684936449,31.623463572180047,40.14276932231801,18.87801822144847,19.00321234881664
17.674660367342625,17.729184827495054,17.316072653937585,16.16958009710296,17.480946327460963,19.45913209690102,19.923965079562524,19.90856703746641,19.181602520547372,18.091981739247654,18.365729674243283,18.907497448003358,28.697512948428642,33.44309243050995,21.262760174763123,18.984634663409196,17.494875090067023,18.09236387996679,20.70276938133608
15.939126438609414,18.690460590308142,18.408663388086772,16.98920704199073,18.099504527214233,19.473566741426595,19.52936131655087,19.315539100251595,19.049701087024854,18.20425490585111,17.979480025678352,18.527547557280435,19,30.02379393620629,42.9116783135169,30.429716006581753,17.03820042754676,17.598046292009066,17.935525169511077
