V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
44.598887852021065,65.63874545267828,72.47554613798934,72.25110491482845,76.46686368408035,75.8145036097192,70.03266848864058,67.50116178784825,52.85166812847062,50.09870766561485,55.76612106159522,43.84389709302047,53.94700838600998,66.52482825176712,67.1966616112619,66.51604316182699,63.25316609790536,66.98728404803215,66.73594534572433,70.1506773768684,70.6992090878361,67.96832517028224
49.922251120738835,67.24783864956262,72.73533499689536,70.05071972939889,73.39771659988654,79.24396302295469,80.89282542594479,75.21502999700702,55.64626833183904,48.66513922571769,60.82998456466555,60.22590454361238,66.94260964554,69.79981720507091,63.90864949905164,61.80582231344768,56.792367972324456,56.874551758291005,64.5833767612746,72.06395246381976,73.20212567809943,65.8712749027409
53.71154953690316,61.275133636865704,70.7337124744032,67.46179007405027,70.02293754521823,68.25712240473456,76.34510697672457,78.37885249417862,80.68836714827196,76.16219652644565,70.51130699463795,76.07331733426446,70.84828166690576,66.62509019687003,62.19580725767316,60.42596303450591,57.073030036177315,54.68919087030877,64.21583929299659,66.92595727039668,70.62641736451549,70.57162813498425
43.43398410247904,53.553585465742984,56.9676720949061,60.859659707738814,62.71279793104466,61.66533265307507,72.53321106828581,73.60892382054809,75.62708139621009,75.38053482616878,72.93791971225669,73.64409239119827,59.92947153177799,56.27151185292753,64.37157143680194,64.41458278441738,63.317212877510855,58.42371633523426,63.92499629478715,68.1665250227274,66.47958155334891,64.02450040200162
41.95326948876605,47.61402639352402,47.65982788435661,56.85511336328733,62.28123505832355,66.98353844815875,75.58981043691136,78.77963421042111,76.6430052815845,71.24177937093518,73.93671266200434,76.38742372430302,62.64105839510712,57.342818954486226,58.95731688068593,63.17903850278041,64.62154576917939,61.42069950017212,59.41895946939096,59.55871545821835,57.80887413617878,59.314371551241514
52.72383712491257,50.3420921179438,45.46888567960063,49.91236037614547,48.0153735449837,52.86467088153604,58.081154955809666,72.15368577224476,70.91365871758,61.064034006572825,68.59877791084216,71.33833170233576,59.629836663374206,54.210994434660044,54.94008314383258,53.87207199943804,53.212664195842365,58.45071968894841,60.062884454214,58.62556620190276,57.06293547968935,60.22377055031768
54.77242445701379,46.28588913833591,44.010555626616515,30.343408870862227,33.52562296701065,48.89590741689857,58.11914278071742,71.31508020113384,67.25085957819793,61.10919614085361,60.69504045922885,62.91273562639037,64.2795192388739,63.46028431707541,59.81432141020391,55.78533467891088,54.57348361160066,57.50151151712292,58.53036274458532,59.162672838824044,57.37771614483688,60.264123184053375
54.34278133709796,49.918404544571445,33.97067853997663,20.95741646332305,30.754482193364332,47.725170380975754,58.943376127712796,63.148309862717504,62.60303493519011,63.927867705591,60.72102076076651,60.768870654408744,59.393447156480036,53.890944326689294,52.0320891578521,51.460801808011276,51.1069259383755,55.34624927389722,59.14901126857076,61.116840888528316,66.59976485172598,67.6198453045439
58.56260747987772,47.8092651128342,28.174185425280182,19.67160202962853,30.84121726328158,47.01426800406417,55.36376642853055,57.59109767501859,61.27079228268129,62.540711967164725,57.22872347459267,57.52667840381644,59.87453223342162,53.704917093910026,53.21544596207178,53.04762440702655,52.214445243466884,52.81415688296018,52.39126027984135,51.429446594609715,53.04362941221666,58.19553143031852
46.625154039952484,33.22856242934235,22.14273833048838,15.48221229559315,26.775430208934672,52.690338811355595,57.63983177791935,55.60389544734457,60.51261334117743,66.145450646936,65.22716045297324,60.859140761050156,54.661288563275775,60.27720865657609,61.97981921338642,56.41281009225649,54.07552608703695,54,48.88306520689203,41.78007603985904,37.38230280786509,49.15124272283106
32.549170365954694,23.226319150400485,23.269839140391262,27.215933339082675,40.545068108690444,45.76670330687607,51.391995139171556,54.39403473753056,59.58025195942874,63.88439918842631,62.35203922754941,62.367735165825906,57.141542300487885,57.62768136129907,57.345689968469095,55.93636555183222,54.75398698406005,54.11586429973025,53.412606491728866,45.5428539027027,39.55231087024765,46.22294181503284
23.78738498085226,18.687873214031434,24.6355248619988,37.43029305445685,46.280999239270685,48.18805457336657,51.86010183025783,55.28927931823,55.63489202836955,56.034529559358276,60.24007019167192,63.25487279032036,55.97402132968653,48.859118208825734,51.22272210373872,53.737976988917495,54.59670363973479,55,49.513060932808656,41.20213315589503,40.78161512558118,45.03573701721637
21.888812203298677,21.118548826091757,25.538420166588658,46.26967565641359,59.42588066206673,57.969419670264365,55.548967916801885,56.24820042507353,48.03314819627849,45.57435837282877,52.112154331815304,58.121951462748754,57.79966622610449,53.08155380483944,37.04927962109346,38.21607958648128,50.643673566163244,54.53417125350041,50.34286752862645,46.584409159256424,44.97363406831666,41.548249944600926
20.21985935034401,35.74522998237087,51.71237070603655,53.77895965444419,56.03611792936079,60.415632096924746,61.38406902363605,56.982429438289145,54.17391565835869,54.51037382262756,55.14730972317163,59.081660207977244,61.25753130441964,55.34046809997177,35.72464405235028,34.99684026416995,47.42624302832534,50.68980484062016,47.478111377439205,45.85263956741751,46.42920245362993,44.97658860555313
18.81132049901783,37.7865537387593,47.05211507762102,50.31922164652374,56.879850592869076,59.98093887563934,60.74647599744237,62.59300323813263,58.30396742512815,53.12967928083799,57.61141901667614,65.61116513863655,64.69888112814925,59.657841705699425,58.1655540017386,59.611195898417584,57.63858513334541,49.443579969613566,45.25091765450151,48.424377834995,45.78337359914451,42.87129350042342
17.035940619813424,26.462091300672313,35.96103889056608,43.232508259229576,49.38176948209683,49.66414032032601,51.701675274065764,57.34886698387355,63.003649646715544,58.66495613743521,61.41283105414447,70.94714141218299,67.4306770310736,60.45971214708857,60.099197934354734,63.096939981578984,62.420777327722,57.141350967678385,54.50155187479994,47.26017078068501,34.21598912162228,37.58565234436691
11.121615162189897,11.183202480974396,19.639803786314932,39.743598687938466,53.441501543077436,41.938132619381335,44.448534299910634,53.5384010306628,52.537024804933054,52.4657856549689,57.99583078309879,60.14636404937388,59.60066734508391,63.823976682933775,63.63371389188097,61.50766013963864,60.285491306307094,58.68798277043166,58.25136802805781,53.573648532036245,40.15577872199435,38.07719113329159
11,12.107980219269848,25.31307352848994,44.5676876866956,54.22428621307276,53.11507796082388,54.34348205375649,56.45532372934717,54.928685288000295,50.74017469368681,47.20734718233824,45.27768229796227,48.413442394208644,57.37902088325829,64.1106353480697,66.0696830041758,59.975320649922296,57.82025124695582,59.874020098584566,57.955070815718784,45.276429084288054,32.082844263574536
45.310887781470704,39.09111334559893,42.18669090274356,52.28291141733423,52.72711487874199,49.34526795385547,53.55729560387353,57.01594904996648,56.131927189318155,52.77718086177875,52.36420856553061,50.93943042439595,54.20130003907402,59.920285937426456,62.27163164783418,65.79437639042872,65.46708352109704,60.696649294631804,58.450981669763976,55.736059501307004,41.94073778361768,22.856498135965438
