V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34
11.840493731706253,11.830127923775155,9.562869600681243,9.138031948015314,14.418473085725196,12.340521314137309,11.829723167158324,10.429081676887353,10.223917989805893,8.005237482524528,6.082841924974613,5.826034767225071,4.6917114892562,5.9531018117583585,6.230089199634615,4.931889089710492,4.71859955758071,11.337518141347054,11.23397778255637,10.96669981937179,10.328538347902658,10.215271515992349,8.580843409376914,14.386791865431777,15.472639938175796,19.43206945415647,21.09461371605387,21.317768727758974,16.148332779973032,15.220599038578762,16.36108961726462,8.452732044601781,7.035599873513101,8.758934210513424
6.160286924101692,4.074613742444453,12.083375933853377,13.223724181387233,26.072442597015822,16.57562076233256,15,7.983981481065026,7,6.1232919568116415,5.123438458732636,5,2.3711905918206346,2.549349157623454,2.600410727055669,2.947084973736609,3,7.5693480953086745,15.379983023726684,16.479530035156696,12.570127545113746,12,12.230259013134305,10.193632937965248,9.915983684186795,10.125723096119101,12.324213416657885,12.579121458670235,18.031959940772847,18.84617816222291,9.489428833950805,8.081299670307548,8.063449569360742,10.626313778777515
6.839204114067421,0.6933880483502818,13.201991693933335,14.659526416633108,25.51566859336791,14.902860869833695,13.602323739613123,7.848520514561184,7.186258742409719,6.281449555153905,5.7406511455457405,5.664819839354701,2.515741401258608,5.1938156766799795,5.692530261952109,3.780861460508022,3.5317696602675213,3.165439351777705,5.127488078159386,5.339243432642056,11.116004111129335,11.800239192458276,21.728535039802654,10.843710029677052,9.400697267223315,11.988232263568968,19.785309549279773,21.07652997395987,16.536749601408737,16,11.380793437601021,10.1832571965844,10.083549583565988,11.034504395584579
2.125852238862905,0.5855884679697689,14.255242733894413,15.488278165228051,11.360477179969244,8.425409700248142,8.195786908436775,7.841204047327927,7.81762188916828,7.389432145932182,8.71055252798915,8.837674928195346,3.616830074257397,3.1489964841477214,4.322380353549452,6.663652492616768,6.870936239667088,4.348486148830581,7.255396032740981,7.563187096409721,10.08319461489003,10.288008924771995,12.020221734378348,13.847369372697571,14,15.83281727060832,16,22.204818076375915,16.43476799069592,15.869431556080912,7.751502941929903,12.324206921291504,12.856149381600257,17.50157931108676
10.85858674086418,3.780107181397743,9.203056554419414,9.575842897901698,11.69204415184347,9.162561404916792,9,7.988949738332643,7.892488224477779,9.255916097217902,7.768213852631744,7.683109301218038,4.64895493605338,4.435351767770711,6.584185079005289,6.168338345717953,6.125185271154835,5.290747510015498,4.915551946977578,4.842603784694994,12.772971559896414,13.276377134576768,13.873712852638626,13.550792481776869,13.565682649596413,15.603277359932077,15.762933314319927,19.09399680812979,13.5267720417053,13.118942491261036,7.667516196360735,7.090024572886354,7.060301530878305,13.450581182115657
17,8.107135259861089,7.992281643784325,8,14.745104032087312,9.03238910244988,8.811974852052984,12.056340525661147,12.174617344629876,10.559189775449074,6.636619405670444,6.463697377792974,6.978631071467924,7,5.207165152978142,6.680834000029838,6.757386104934712,7.431436465545879,12.75151495265331,12.913030972230766,15.690908431364587,15.823502772676834,13.272588569979682,8.283749281414615,8.068509859065573,11.895536816334559,12.05539079185827,24.735651283903714,16.351188146386065,15.964227655067353,16.166728265485013,10.24242399883853,9.983773917125744,6.164396127157981
14.978969751627684,7.971922442457901,7.997768150882669,8,14.701180847002584,7.915254223198796,7.815855483767067,12.394705962779987,12.487788369938924,8.23468814800665,8.367026406679097,8.397254394301262,6.882771092427251,6.862640703749631,5.886924985289542,5.015684061296507,4.999999999999999,11.868115455304164,20.93257332634141,21.0975704640472,13.958162939750196,13.83125663747929,15.129604290504686,9.6117225116199,9.452435609586349,13.210305990186194,13.257575388581643,30.62413092034043,15.154580633863707,14.84051320915281,21.446513693022993,9.208300606717355,8.950592716726977,5.1018807457878985
10.213006355069663,10.9773252295714,8,8.033346194258229,12.80026133574105,7.186979484439619,7.195125162729167,9.65288672848866,9.664476353019934,9.299775681943697,5.306965022264719,5.2961539616719655,5.859860139571619,5.863105747124931,5.000923500804415,5.240372066123027,5.2731125258019675,20.32508953686645,21.899695615662132,21.887198096253652,12.957990562661157,12.892242671309372,17.22008408320296,15.9326712994782,15.940470359756043,17.78322173493002,17.810575457355824,30.79186944678063,10.010390037005488,10,6.068763262744767,5.046329279581737,5.025433172417258,6.9980713291903065
18.871123836501877,11.758793114399941,9.016463038667101,8.960355561702022,8.189822139861391,8.18309893512746,8.17152958455115,8,8.07184101479931,10.606156060137032,7.598412814917219,7.519937341832137,5.545044190807527,5.508595564631917,5.200344258189778,8.163079601331257,8.450376420943988,22.647912341462185,20.914960576509745,21.405858001938537,23.332852820994123,23.24545611816587,20.439207243921505,15.126905174538962,15.098241551346813,14.352232579795636,14.547914047324014,25.486048521805706,10.000000000000002,9.977963132392201,8.912161506482292,8.033331407527164,8.013723245512825,7.99810513611385
20.69655628551541,13.486752840674033,12.202354098126836,12.067656085589826,9,9,8.993263858864212,8.828983490563864,8.851462767616505,9.966481642493052,11,10.938369499728188,9.661912002938111,9.529969347742643,7.854405911766657,16.662709841677565,16.85275249950801,20.396674335209788,20.581700928763784,25.13280791408466,26.20663475141605,26.332235932487666,27.223430448764848,17.357459837048985,17.477539321339854,21.046443479136567,21.01810199080196,20.1554160757658,9.94639223298387,9.759529756106827,5.295480079162142,10.986110264579045,10.960135016760539,9.988463222211294
