V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
39.21280938662876,37.91347122206774,16.119672912567303,13.40630701379854,23.81928984654825,27.05536611661786,24.462015519698085,26.714455382052087,28.25813062946378,26.224746693006892,28.87155499594501,27.4929564193122,26.15375007637912,29.403815224126507,33.43354155940534,39.49867908757395,41.6425802608068,29.191773834224733,25.15676204165087,25.79044081490447,30.19640143184015,29.572972329343813,22.235102280813383,19.557628252775103,21.372607645587294,32.87344612725428,37.42496801690241,28.27176151815865,17.111528239633177
38.337442056689895,36.20316056074312,33.02505681082967,29.912670726634357,28.535564223316264,28.263667099596947,28.126674086082193,30.629265527441376,31.814301072140964,12.668019818342609,26.320135055156975,30.285801544284187,27.331825643035433,27.724480687639073,36.220647536346604,38.85489977868868,38.346884235241845,32.61660714664676,31.417799048331865,32.038291020278635,32.623043202465595,27.25341674836485,24.30197478659683,24.108891005310653,28.487740812583528,26.88345058577308,25.288872038004975,21.19544115279665,20.068665034651275
40.496615688125935,40.7719999534233,41.93461693842082,35.446886567014616,32.689499366761126,33,30.15583473275766,29.003030966494396,29.118533600653137,29.63259914257901,31.04625033168803,22.91890298661014,18.785175025920985,16.11203587038277,24.034961989244877,36.912345468101016,40.906864381042496,26.486271578933057,21.6490674856072,22.53231566700584,28.325526125235466,30.5913226398164,26.423923153374943,24.57497386966442,25.395992297115985,21.435897023334753,19.42056739927339,15.895022826500565,14.700135072179213
35.72365328399583,35.03536807577997,32.57832987501461,32.62306045293718,33.08874537162103,33,27.554325159396278,29.101167948589485,31.226536521860506,29.350293335680973,27.01546334441442,19.66919816591833,16.413851359811225,15.047465576781391,18.74267814468985,26.38002941941764,29.081453824273034,22.258198085950994,20.046603483203413,20.63618722351263,22.855640056181088,24.591631500233063,21.993367764633405,20.585511070558276,22.385691696246383,18.10456851178978,15.679511314811563,12.104573136242136,8.998351740169296
37.31560163154346,36.03273631624314,38.79005287367145,39.368463984282755,34.92859195777148,32.86549090665059,26.06061705043939,30.83895129741675,35.05400163308549,35.17047745122878,32.70912318520781,25.935025872730556,23.194161419065765,29.38414598282828,24.54333641833214,26.998978084514057,30.236461397213304,36.46885066656221,43.95577229999655,46.11730678680877,42.199844949672034,28.877302228680538,18.736042898890027,16.495059476619645,16.409336124046355,19.393558238586344,20.88938257598804,21.725817444187648,20.393600590130767
35.642708115441025,37.00000000000001,42.760919896088666,40.18229098458807,32.4459922900813,29.915591284986686,32.376952956933316,34.93882222314023,35.92537085893285,37.967349576521855,38.55086325464611,39.55643768732372,40.19112864385208,39.5874400895594,39.24753625974279,35.07253801413879,32.92381272030853,34.13345435133569,35.58148550547758,35.972370310703575,27.04678958711432,17.825490243150185,12.534248109785679,11.016458504978349,11.12913226314799,17.862202099776304,21.295797616875305,28.479825546095704,32.67592517567217
37.01035159217664,36.97252668556416,39.5301569500209,41.55685485045346,33.01282793368191,28.158290092038023,27.46860360759984,27.738508547356272,34.32076096109974,37.68914468514929,41.56111920401544,42.62711625637152,42.02276852293085,42.43173456818822,34.1749818589345,31.35621707369932,32.29421706450791,32.2068746676139,27.285343650475163,24.667990135732378,19.49107014028353,12.511181880137027,6.0177830869296836,3.818686970207709,10.299289944263766,25.350580183330436,31.473254909968198,37.99672201871333,45.67165765788563
37.486717515002674,36.049684144330755,37.916554279310816,38.969125718801926,34.55913317552301,32.07388172188804,30.058737824086776,29.609051970694228,31.339924928289356,32.0983542650654,35.817842886475106,30.760428293132193,26.766221763369632,33.54356565546758,37.704354165168326,36.82021074293042,36.21276427519734,35.02958837763657,26.05875107923034,21.482215783088463,16.76938680007283,13.975674375975068,18.660192030345506,21.279260270186064,20.517560694727408,23.921243852498144,26.57145842071133,37.32127866479568,45.77949992937497
39.08786250136785,38,38,37.96433419316528,35.41030963973081,33.93138125727882,29.332106124720497,28.40717792356572,31.869482246614673,33.255276505737086,34.97751849538837,28.120402583562655,23.613935558286233,25.926828951433194,33.445908437985665,38.18897610485888,38.86342248699761,38.902618409534455,31.66093600677828,27.544154105748742,20.705361920199977,20.878719815720494,23.757346213018888,24.090453319136927,22.05603567196969,18.53035798468369,22.51211342391175,25.483460927873057,40.02684716832535
37.97717824222319,37.98041989505191,37.89282349078722,36.555989511164746,33.45090004873477,32.06335610841667,23.639074785214518,17.461570752092044,17.992418100021393,18.746529104066838,29.43434732161146,34.52656037133975,33.78727895883317,32.10312644048363,34.664592285534475,36.98573482611003,37.13131252087786,37.550457874352,35.582473447624594,34.30041390791037,29.417792395146662,25.733853115097066,25.14706281060434,25.08782005406149,21.81685358506779,19.273587100630557,20.29090317821182,21.10067410336958,28.044818921949627
36.554040072959914,36.89830372012123,33.22756002730701,29.14461816547979,31.748057311474845,34.058093818990315,34.642834494254345,35.61867377340437,35.40464242973982,35.041281907496014,32.538142552095664,30.43882278517348,30.101096739098487,31.93607388126795,33.12727882275543,36.83340579743616,39.063023936858954,36.578046196949934,36.93640574883749,38.072470825623455,34.91334814337847,29.784907705414238,26.690888797044522,26,21.905353665221078,18.89050174245729,20.891238656963914,22.294121694539353,23.111651115020216
32.246789893722266,31.100231792001885,29.901374146607683,29.192129151380787,33.36008486683492,35.97358406276487,34.999140731371575,35.18722466674561,35.73713784221977,35.72944642485248,32.95209937782502,31.94677824565474,32.43124986172619,33.435702116495094,35.34811915669393,38.4874468817314,39.93960821423205,37.633848190181354,37.9630919007978,39.06983834676545,35.42403762642866,28.934442583909764,26.170720844173022,26.082554041486237,25.116452413764193,24.314140289728854,24.744971151740383,25.095407198876753,22.556630834967226
38.87189143222509,38.14026136788656,36.93504767155412,38.52267059170658,36.89819326173411,34.762148625717316,22.287979672935684,22.412780682571057,27.948777624080783,27.95544069255333,32.15070198027692,38.1956067138326,40.32072341713918,36.724893970386624,37.0578545367879,38.88093201064759,38.94224019282693,39.08705969737399,39.56630112576124,39.79838187866035,36.96155281124754,32.41756986546937,28.396812189836716,26.920078706007054,29.049168274506698,27.940051943638515,25.86654654055502,25.536129972876672,27.434811726321975
47.54829715106744,49.9275340829099,46.33506847387463,44.53556221906902,33.07734615636146,25.042309020106146,21.422840319632854,20.764682778422475,9.257541613033176,0.7679293966737686,6.047530115994306,19.245663174636945,25.7014238743107,23.937597482645955,29.94654924140422,36.72560941030471,38.055128001081485,40.10889237970414,38.55614955340742,36.61255656034328,36.59356165920022,36.6258057309265,29.270860740170438,24.376936900787854,29.388441720844007,30.65331965203672,25.138739774823993,22.442255752645323,19.42229866514902
43.66033670299406,42.057853839680675,39.11817604287328,40.56058629192911,33.52359602388915,26.907379724309045,21.633626021385183,19.775019582676393,22.339362110167848,23.276816197582498,23.81550977001173,21.16304985344268,19.080045062837847,18.545568306679506,25.343519781677458,35.5386299164532,39.157489102458086,35.67637526610005,32.0730585315541,31.247767781188543,31.183146294621977,16.373504108641747,5.564484957254639,5.074656316566365,6.128047484150983,15.132771446657902,29.510820008129834,35.4248535482303,32.65804830288997
47.64805591818852,50.98356606899111,45.757802838001226,42.61733453146829,30.80682454372571,22.03178754533861,19.101617412764572,19.82560170433639,27.83308941287455,32.140633241981085,30.44112160294295,24.56792102409669,21.261740521598373,21.89163763921774,30.33102305432823,39.50975586847389,42,39.78240564803359,36.43473452472969,35.17793046946433,33.72220973579809,19.377793137841508,7.734352460613287,6.144048173280485,5.60754181956061,6.548091077128988,13.820732280661906,18.23612085637029,23.3098878527702
43.47522735634362,46.70124075879281,45.0083590381787,46.13559230709845,33.72274879784191,23.946945349299753,19.960937211852002,15.88681664071348,27.591399470657592,36.79603108810166,36.35955979252837,31.485306268154794,28.139042588992684,29.152956850321253,33.365516233612226,39.40335470014857,41.95276638220934,41.92050532469691,39.672515963676844,37.56481707313036,31.720996901411574,17.326508319149042,8.615175826276388,7.791823912218841,7.824299278649496,10.747511649955584,11.101858236454543,9.835514085670148,6.9267374716461685
41.251551915695806,46.56789048624807,46.990700619827976,44.147914006387786,29.481324321668904,19.957465099492758,19.407758597328822,17.84329212573356,23.822588546749206,29.022865752045856,34.062121833599114,34.50326377615252,31.967870036114494,29.215129976861345,31.101109828480695,38.004790254839584,40.95539749831641,40.326964543942914,39.450688728401566,30.40920442323197,23.828362578096367,13.599623733538936,5.364667775211356,4.93323985558753,5.422135541869139,8.558460701925943,9.031662590240096,7.8407787470830135,5.017158127874769
40.76097374764986,40.14765037321576,41.00647731947311,41.54658123103994,27.42452776779931,16.088043560270098,17.719299935328305,16.726664723828442,23.42089116090048,30.000000000000004,31.686738867036112,31.91970444503648,31.08849835901392,31.07946478894704,33.92639519361043,38.29849748778548,39.95802844190586,38.41698130962751,39.97793374748996,30.465478905421513,21.491229835968966,12.297552847366523,4.549687556354215,4.064128432089333,3.5406551465533003,4.875514057732604,5.929545553647905,5.692086126778053,3.6443640195047484
