V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
50.92311120300949,49.315933104782346,47.912861493984906,46.687566542594816,46.55348825338949,44.86871553961917,38.911242656258885,37.76721420966926,35.54507342078727,31.483029133384928,32.6578724603477,29.510762563906034,25.24525064863866,28.254320583060363,39.340558042744405,51.36420759648904,54.72038560407862,42.93455700666951,37.14252029055727,41.09058035140957,45.10687091015251,47.4849243960177,44.9450482307362
44.159642897344646,46.41936365180425,48.40487228919484,45.23556966333765,45.24585966906904,43.683615497847256,45.23584103339449,47.47674517569366,38.756696154173525,31.493178618161245,27.320916447790704,24.71614415503727,24.02782964231313,28.99068439000864,33.99658701695377,34.56628695960077,34.12234628226534,32.10223567991369,36.618873902977384,37.08442661663365,31.036746638524722,35.35973925331879,44.278798393595494
39.59112053902757,41.8770664121842,43.95893978846123,44.620785291928186,44.135429513773296,40.64665775061273,43.08160674780006,49.00343558687772,39.797286640288426,30.60296201111393,30.725943007880257,31.21348360755081,30.801134287694094,30.02847517704251,32.83199048498048,38.053541064061065,37.80941096625942,34.32064873986693,37.98348525300179,43.071648921925316,37.015367930072514,32.96925119078631,41.732903951026316
43.302188630833484,43.39575681342442,43.410154661478096,42.88226989394176,42.30858485372831,39.40745923724705,45.20173330305871,58.59730346803165,51.7954288972463,37.677413475795014,35.18195954984552,34.06027176102123,33.29727983311447,34.934388185165844,37.28178532672448,43.19445303840871,44.84434034924343,39.201488423515045,35.35257510145023,37.82134106378746,44.261608541301975,52.53123370477715,59.22153625848199
67.79215463135286,66.3439756551571,62.453182100239815,55.58293059731147,52.729594895802954,48.86232041386912,48.67033754840605,52.045591717807454,49.137716634737295,45.14131651331968,39.41077714604373,35.2521141362321,37.73022788293766,38.94423084306026,40.73424842285141,43.81896545668441,47.72468917193477,46.485961367884784,40.71618742082809,44.4584534673218,49.79731784341716,51.700176611403215,54.32491762622306
67.58512700863547,63.228462703448876,62.13066531096922,57.47174417073744,52.081802394204864,49.163446067583365,46.73977359494172,47.452887457006334,45.29960496007657,38.878845072059875,32.653039685235484,32.36806330210276,38.489117875515646,44.91286811340226,44.197603164486836,41.52459853324987,38.6577779914101,39.55392513694261,44.87015629438713,50.09842115385708,47.17544035171363,44.618399304168605,48.10870697083938
56.638623534054794,52.721037450847,52.06202916533927,50.96467499557401,48.42196799446624,46.76318098793616,44.541847372203655,42.83992621991978,44.151958892658094,38.30111453441063,35.344926047314175,42.903802910128476,52.32867223375669,53.86408336881058,59.0273890226005,51.86414489853468,28.617929336562675,34.12600938261354,47.49080291212434,56.64148072553274,54.59569069115331,45.23349088926698,38.480903535470745
63.3698261332725,53.49468668460529,46.75217445860716,46.62614158183101,45.37048445846315,44.41831797830495,43.24292496572401,38.13393350137003,39.992230957376826,37.84012249519171,26.845011204951753,36.979140300180624,53.33354517102756,49.97983878387779,55.000228310214865,48.78038077792846,36.19094265435551,36.25470750767799,47.872931636574,62.585408134297424,66.21661343712358,49.063130768647945,36.75389631380048
54.69498044155123,56.193524915502685,51.0947756894099,45.921049456403914,40.20181591453802,39.14836151684942,38.634964302275996,36.48781880078223,38.15822551999159,42.38135284958387,43.742657062274525,40.48504061666415,42.980976570227014,41.839680989983556,45.00640760737271,46.62420306084424,48.251656851774925,42.505976367722226,39.838090541652356,47.5330897927948,53.94263060018692,46.44813952442711,39.79837832598018
39.13422764828631,42.462079498250446,51.26359376059406,42.18780724873,26.05958297995192,29.22379497406475,27.768522379395513,34.36904024375306,46.06915810076578,50.0351886463851,46.69506058932306,40.637184509550075,47.58576431327482,51.5307925530123,34.01342631938438,40.60727523456775,57.5080070034237,61.04593094865233,52.52981261874882,45.79371338964995,51.29856069880586,52.34289718240298,51.929205759796375
