V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35
13.721367555354098,14.410507738368624,17.73830832976053,16.376536388353628,16.355234742009443,16.287614308313877,16.367675854034445,15.796116513000143,12.889475985549982,14.233301053185594,20.219878333148138,16.733208256446744,15.539368610747164,9.735257235890968,8.837817750560133,3.7408155622901065,0,0.27405129176972165,1.5585608868328924,1.5527255747475814,1.4093664578228922,0.7705993891568756,2.255230361882778,9.039818335859772,10.75171654103552,17.689100462205282,14.017627708667991,13.410716889993534,9.363274004280314,3.2495015490242736,3.481894173040841,4.495480449634555,5.343723612123624,10.137115501255298,15
12.450426939187183,12.869942540549603,15.01704298277285,15.1136932255861,14.993495445197242,13.919650226783595,12.000000000000002,12.655513002979207,15.871363589101264,16.334129794731744,17.955932539152933,15.211161186966981,14.041532868587216,8.478205263951958,7.952884168260842,4.742450253506191,1.289419697000378,2.125686563131842,6,5.770384153262206,4.922632235323223,5.783234968557459,7.5050620058160575,15.2511322601992,15.664880309053625,17.50724879892175,17.5164146473361,16.5862139861742,11.417673453587264,6.702223936756173,6.839731265746195,7.463372778008867,7.706815108030736,9.678878330902325,13.552118992495377
10.187177672966456,9.336620006884102,4.501205989023386,1.4647682864068576,2.2746907704256007,7.061115840115306,11.206911461516077,10.95496166787354,9.737765878542914,10.985041312837557,16.014087306275062,11.963596168023962,11.178048366769154,7.514104262885556,7.066550577616971,5.0624033307449405,5.254038815230673,5.434658355721651,6.2520698868682425,5.656794143366872,4.980345667537842,13.750823581999782,14.30793868411114,16.741862163673147,15.567770992172628,10.537090042339148,10.733541299316183,10.874567979022407,11.693014798162002,12.581879465312246,12.059375065573313,9.83954225411727,9.302603074713845,7.2418305051650105,8.050124019058114
8.534190361006388,7.340692446858469,1.3149784608970918,0,0.9713470993316906,6.078378527529666,8.478965007282223,8.572765136727014,9.000000000000002,9.051111051314896,9.139245965749405,8.489488391038433,8.491545130702773,8.493585891298038,8.451218565036509,7.608720759050408,4.749030747246422,5.307270789728308,7.744674986912116,7.838061311361061,9.194743724139569,13.245331634711931,13.916192028973153,16.809015924477833,15.899451806598679,12.23759984669997,13.240669157086186,13.239760630150327,11.503090004610826,4.286097365288876,4.083192141277387,3.236206417795242,3.432434825267491,4.525206302387147,5.700873946021421
11.579498469122786,10.595428529055837,5.172888898564532,1.2996253701172236,2.7036406860459072,9.013256779428486,8.026689224326908,8.244546873551649,9.254543740186536,9.888205288739309,11.698621675173753,7.000000000000001,7.046091150490417,7.249362136770117,7.850231418453717,9.130773025672031,3.217141408435218,4.716058002520699,11.221901319551359,10.320076798730447,7.777385812848461,13.275538967260735,12.74130345866862,10.479196243471844,10.679691099197191,11.728424172389483,12.579051756618485,12.584502714925428,10.830000018905118,3.6388623707966055,3.9368243774383047,5.161810672059837,5.264828360770965,6.155167409185572,8.000000000000002
16.77821340623195,15.030941688208848,6.802703877782943,5.768239765763559,6.173814498959651,8.51276522076008,10.747172724684503,10.610860849570644,10.000000000000002,10.139177690811781,10.289642735171002,8.237829879935644,8.235284173447758,8.245517378707348,9.428619195997584,13.610570577579363,9.757495600283564,10.529999051344443,13.79732154156529,12.68359582827107,8.25738826341183,9.33650217372402,9.63057634648663,10.821231360519464,10.663509301254972,9.512901032961638,7.534039166344095,7.628181046080158,8.199680674755967,9,9.000000000000002,9.000000000000002,8.612634122263897,7.969776784453461,11.38904650963761
16.95552518261001,16.29656189398322,12.74074649639381,10.270114364419959,10.304177240395202,10.175044396962477,8.755087979484133,8.945948852697526,9.753146002982989,9.188522960753673,7.423737536363551,10.293950892702423,10.145521197049188,9.483345560325343,10.204068336775316,12.05141597779141,7.090720691445789,7.709082851458421,10.236691278967383,9.98238528835462,8.29077875865627,5.636587692837141,6.039883150294465,7.6957284807016775,7.73850621539877,7.635069696423413,6.45827257190182,6.814121915908749,8.429936669941517,9.226434976087884,9.225550516752543,9.22467404606362,7.965916624594608,7.074113348875801,22.33372230243841
17.041145483606222,19.52983900835686,27.916485803910124,16.751609903650262,15.664708447672435,10.213183070301788,6.961101539271558,7.34271128693874,9,8.377600523095733,5.705660061881775,5.479753571160354,6.503328577016481,10.76217165886391,11.164591292242172,10.778638077890802,2.4088935214693743,4.564735182088244,13.32847025751592,13.240844228501027,12.585387342624575,11.229954096517698,10.889485591060247,9.543869162587395,8.227988754811207,4.22959997391209,8.901169258195957,9.010441082361533,9.468767578070555,9.554817789096104,9.510700955985644,9.337509276682873,7.439528912860876,4.034740284758997,18.47225799960108
39.95739195318378,42.32257311341762,45.924666305819684,17.956363383044383,18.420020667834336,19.809308030307573,17.343276524319513,15.895353902020766,9.956659567708119,9.170824487396471,6.619386646131533,9.360324296574246,9.664010154104796,10.935936246453126,10.362451402584055,7.534220910261579,5.383200061546264,8.895815628306153,22.83202345631658,21.76673446123458,16.132396933423127,10.417229224912584,9.560499964655762,6.206227973034903,6.808851386961226,9.615138654228824,11.557102994726973,11.213671608708331,9.505340572393955,8,7.698724750602505,6.566026808711187,5.802584604641229,4.978433609292479,12.571189383958103
52.31572544297895,52.16499891702651,47.08526748398249,28.814018178589055,29.879772494812556,34.66691805347242,35.98642369997265,31.24164256936987,12.058717685263005,11.966299915543324,13.114870328703885,19.321882332527668,18.80200287956262,16.761679299388735,14.791380159085328,6.039135591373802,2.044146709353764,7.216117690746438,27.423887015080467,25.87565444121678,16.579119922399972,3.888668577837709,3.0858230626053578,0,1.389908244837557,7.1271163794853525,8.911975748860963,8.393243455567573,6.808762081170538,8.214903842641254,7.9400724033419126,6.918287986924025,7.344581668525734,9.566154675724501,11.842247673268695
47.12234625747471,48.08109937812301,50.73856004857545,45.421139327183404,45.89528849425366,49.026702801235764,53.868836116152806,46.76023529849338,18.490533424155057,20.34596274359223,27.86952916995795,28.141720981930277,27.607564000440348,25.54740803771638,23.40825901037898,14.691889642287734,13.019104152688081,15.327925667267145,24.213152231610707,21.031955237486752,7.300469078834878,0.8736904705900435,0.9156777529093145,1.0826707558662698,2.6187428010538154,7.962315001403411,6.496329501199253,7.1765131356974035,10.00079593322944,11.110604504721465,11.81722694177731,14.418599566362955,12.91709276806745,9.124099488970483,14.999999999999998
55.581983025029466,54.40729853134309,50.13953107280741,51.86409887728266,52.70986976511221,56.451805800993306,57.932156031394,56.317989800432635,50.00000000000001,50.729504332210404,49.98766381869948,36.265506061501306,34.77143387460662,29.116400144187566,28.511710823983975,26.841572669453548,28.9749588789615,29.466868383574283,31.347585176049698,27.121763790768142,10.217469076426402,5.931211993260702,5.999380917838186,6.2761442859737775,6.303409804908975,7.577938482532902,11.790081976121266,12.612269265771168,16.00947070693641,17.549479475381318,17.441190874180474,17.027283080806804,17.332521048402928,17.805975870350743,15.608626852112392
