V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
7.519474717913573,8.01927793868947,10.442291446009717,14.059237967037019,16.434409747329344,25.335208339985755,30.106800288929573,27.431890616945296,19.388719831541582,17.774229821473135,11.916766954215728,8.980539664520617,8.545441816965779,6.708311268040659,5.836027455480425,5.666012639972658,4.966071069633692,5.587700674967512,8.462728281454373,12.419552995990992,13.778157153423875,14.82589136994486,1.9337221044001884,1.5756035306564002,0.901333510816676,2.133410275132987,9.200328793114483,18.40125092013691,18.343099713759184,14.686994835757654,0.5726013209865807,0.272050907870834,2.5917364350838694
6.969594793462641,8.665100903686728,12.084915165014214,10.669446482757433,11.139125770611717,17.369076198038055,29.663267650510683,26.67273965822293,19.231094969494333,16.04913795722318,7.611766680494597,5.993336229909004,6.042185660935965,5.202136486167971,3,2.791908674867958,2.2542196957076053,5.511936410572652,13.547053476955028,12.766905509004975,11.987951758870938,11.127137758227832,14.039499070957515,12.332631746081393,8.245041536861036,10.995579542401636,19.559521561001723,21.252133678936445,18.418130293785374,12.095297202351583,18.165341795732086,17.23472490247613,14.944550798396286
9.065584085369679,8.44488046646108,7.297374413439759,7.076318834841476,7.6541241943020655,12.342309171359583,19.34749806212028,16.911347948964575,13.057589917107535,10.872515303253744,5.6366805860189935,4.331289260175898,4.208221975147753,3.964935058520534,3.8473976042141316,3.6200373461032687,3.249957350600596,5.175883288832502,8.827215297870174,8.201255190701023,5.85388405799905,7.890624575350881,22.252736126338107,21.04833829955318,17.841725981573028,12.328301414348765,0.9640198354564353,0.9325989811420488,2.536297470487442,11.75213992355513,23.67375885697758,19.490512725143383,10.044734727200659
8.960046295202792,8.245091770702295,7.04149214420427,6.915141307819093,9.276471608462892,12.849771061626566,11.861976189934895,7.485156197845329,3.1204077061370574,3.2019386757299806,4.090247144011457,5.32702412227032,5.042449805528902,5.136476174544558,5.892385873226383,5.370872696953768,4.7370855919190795,5.45472840053468,6.808247656987203,7.2270465784616205,6.851869460914594,6.316085793858008,7.131412092155308,12.5283635101332,21.216259788761185,17.530822895522633,11.702497610691143,13.472379389734096,13.30234519579163,11.995625467548532,10.019049103009484,8.537572978267244,6.052798390954662
7.004774825950563,5.417497509540944,6.220479949787273,9.359902752232156,11.418427047771363,14,11.394209157814178,4.591825197114949,0,0,2.8017584702655824,6.322759176313598,6.171780408571537,6,6.281283609986272,6.743899107921067,7,7.6714672818535785,5.505964309222655,1.3491425515953437,3.4341204802655327,6.3206186692442135,8.300847246285041,7.84039088075984,3.1284952634698877,8.781878974091331,17.97737099497812,19.367726518004105,18.151324019490865,14.071412984327676,11.024937278274301,9.334202042508158,6.982547941281378
5.509419662924872,4.995588394642798,8.147512347280097,11.898062746208529,12.49988063275557,13.167302702480166,9.817981975435805,3.937129849113221,1.4695406816689387,1.5775969307477915,3.8014365775558883,6.044516733125771,7.083703234074177,8.001586972805969,12.294736663014916,12.907269933065987,9.012328346344878,7.706703128658674,6.682007216845239,7,7.314409854017237,7.687898916369633,8.684638803496266,17.741880632051632,26.602825474608174,22.641089973188294,14.5421615726382,10.530749061219815,6.138553233898938,1.2134183589042125,14.026353032763355,21.93969757854239,13.848069701289853
6.456914398931635,6.97148706356805,9.248976942590408,11.021543351869905,10.50019843579318,9.93959752041029,8.708949137295699,6.310743386513691,5.089356442864548,5.584316716454529,4.552309780233575,3.881807801039187,8.031688163999682,11.309934228436148,20.30161521653213,21.28725267423209,15.643184636926254,9.712887632508009,4.943756734848174,5.710495864067232,5.383286242384937,5.089248356062192,3.864106771602983,8.491439868060302,13.967818551785506,15.65395140791415,17.96439618677678,18.72641460455571,13.892812891584576,9.201810970035513,8.998082694187378,7.588882425115654,6.207651253839733
9.510426046884849,8.031074644882386,7.086309710755833,7.455904291122971,8.054922662881907,8.223437605590156,7.316667703810361,8.192733344398524,9.15311590116361,7.817626883492952,4.624556928679682,5.07129476765833,7.475568117438078,8.109657811800187,11.697533537872683,14.843167570808497,15.314054493851659,9.934133003820117,3.6402849898725886,1.067597892279592,0.6810791473817654,0.7376676557273045,4.166071585539604,5.7506468095432055,5,5.956636995842343,10.470305276077084,13.704072139593015,16.228226705585243,17.981830221199743,7.835997668587984,4.005195606456645,6.969791706260132
9.485303184357736,9.654084290987718,9.62060461450382,9.489791145886002,10.049897783287253,10.403544766586196,10.031252890108192,9.261348957226508,9.09954654078489,7.175188918234058,5.965965061014581,8.341395946297071,11.463280815756328,12.365757345871167,13.524903870803776,13.005163682900843,12.326838076869883,10.606091831572531,9.616163462719602,5.5633772371766375,4.519511581231754,5.286550626520297,5.413542796914472,5.096580847473501,4.905294917819081,3.577301278097047,2.812904007769636,8.732551348560202,15.306259769279519,17.097414155078816,26.820139921337038,33.68152223630288,34.035120295325
10.140859354072385,12.823185388035387,14,13.696315612189625,11.479370112431265,10.600722809897796,7.984954375716452,5.01647851186486,4.101925388487212,6.3163687876963355,7.364552460445877,8.297831821977956,11.580232970004241,13.042224549845978,12.728605317595619,10.287982714492202,9.339621084526094,8.438841302641869,8,5.742362589065245,6.44933918954204,7.278034574064185,8.017734873151863,5.304186760879866,3.8191023236190222,1.2591892114927565,0,12.652452505689103,22.095005143239074,23.874380631470416,19.389665514790998,11.542079917240564,9.04521033366578
