V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5121852340763992,0.7374563659604377,0.22213430719930377,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.247691376060662,12.010472163607567,16.466319467839355,5.576953935806743,0,4.177840228592698,3.742935837655895,0.8337658996530759,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.8936483375487356,19.359061704304416,24.459395556418897,29.9406717989055,10.195040886756537,0,5.707729515594884,4.299392768942196,0.7801469440795347,0,0,0,0,0
0,9.948954701744306,14.79347051912266,19.91083043865744,10.679733990886495,1.6569758581489726,0,2.2508095304139113,4.245467627933573,4.714956847248167,1.5130821359264361,4.5225796482896365,11.470139389482704,4.32945321588587,0,0,0,0,0,0,0,0,0,0,0
0,27.07193903057946,42.84777017998782,54.74749224358729,28.49799974065536,12.211824406978417,7.117735291453252,22.609492021070217,36.24030488434261,38.84782947504053,15.387245253265336,3.1075944881719932,0.8449489380816536,0,0,0,0,0,0,0,0,0,0,0,0
5.212809658541498,14.42375118247595,23.67614036417473,25.9967483138405,12.197337706652158,31.30234477927604,29.839850901520588,60.45993611780774,83.47147124491033,85.65653650903532,39.60268632117574,5.620529553784607,0,0,0,1.6671525776883354,2.5005845304942795,0.8241876184284175,0,0,0,0,0,0,0
15.04114549329655,14.900618152515595,5.029555725449551,0.6297497913271013,0.21347487529320275,27.522373474032143,43.624531704674126,72.70746274208521,65.74207535945618,54.96518418750269,30.19857538944664,5.945811123678659,4.119373100560372,6.4690592859287595,9.678834041679464,11.491392778205363,11.630921996602666,8.678368382106749,2.407194510016701,0,0,0,0,0,0
7.322198733080845,23.078800689421357,10.902267899303203,1.372250162402309,5.062138054384684,3.243686918072528,25.882318127799067,54.02736190602273,22.364807465847896,2.0016628411502784,0.6760739013070687,0,7.826447135547093,12.212897537183284,17.975022139690058,15.58914814560194,12.895533033173,12.830721690039088,4.306032918827108,0,0,0,0,0,0
0,9.508857061956693,8.465604024405039,5.318876934234554,19.13572578746728,11.355599412131749,1.1600266107849766,9.271837443377652,4.867459465127076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.1880142120660762,9.067731225287151,12.945618751980977,22.571012088437868,10.624408706214613,0.47648910686666907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.030081888287565,4.58266347790445,2.7564959228017774,6.603395327195949,4.337570484278325,0.6847748894638607,3.7486753374491317,2.092311814353533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.3258789066138625,3.0151621319260964,0,2.629639216996117,4.103142040444506,1.4770320378645252,7.787910400961517,4.3850865071980065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
