V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
17.588950612259556,25.203435455388917,17.420404893643767,8.59318560119136,2.6158791335732277,0.26310608171126176,0,0,0,0,0,0,0,0,0,0,0,3.0219142851155505,6.914574144450108
2.684118945403193,3.349776502277118,2.0925825687439543,0.7526741031236821,0.08476012359608262,0,0,0,0,0,0,0,0,0,0,0,0,0.1802453868954893,7.589263962101244
5.16433335457738,0.5725697368382967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49606050631483867
13.359987756342084,4.78430428529264,0.43751492318163876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6159490762611675,16.13904691907407,3.1828260749105417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.068097165835063,4.938869144797233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.12388431390945,3.792294801121754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.766809974431839,19.661759036573127,4.113252509906083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.385929787485882,13.724938861628855,4.005377331400421,0.434005039823352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1655155981467775,1.4844351820503394,0.20571433153474644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
