V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.8105261298574273,5.933262100121489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09084519984523054,0.1777847168483933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12947341317597716,0.44796688847607913,0.2685969055918414,0.9625960677075109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.043747115822155645,4.958978017562522,16.243383370019956,9.286119890734454,24.54855039958809,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.3865190586068157,24.249374260240632,80.31505262615732,51.87377508762866,0,0
0,0,0,0.07545889507660965,0.24671520200696648,0,0,0,0,0,0,0,0.4550824089400845,1.8866982250457158,4.764012306910918,16.869529072609083,17.01806057452096,2.2684443345882075,0
0,0,0,7.357985089304685,19.358032252587787,0,0,0,0,0,0,0,13.410243536041458,51.909277150739975,35.47127321496893,27.805573755802534,32.08198179896522,47.732392817755766,0
0,0,0,0,0,0,0,0,0,0,0,0,8.823108559832587,28.74599100392593,1.3015016064247455,9.1848915903635735,21.00505137234754,15.648885344231036,0
