V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.5335265222918114,3.3397296688914366,2.373562526745067,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.7582301835651344,19.556274751508386,29.385186269839505,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.7719459137977642,23.73979922360493,51.06907708634046,4.051596616147963,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.7351702096292831,13.755620494972085,49.397963872167374,22.29153153043969,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.037523592720446,23.23509923366539,15.275357070048013,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.575775662102962,2.0360098203345616,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5952686417077212,7.295037766125395,15.412450739839205,2.8059268966419557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.28113414817112287,3.583462692037736,7.574590898895185,1.443279060118828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.9068563336230023,1.6940677713836192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.477418883504162,0,0,10.84197383386901,27.022642117320753,14.16745735716964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
