V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.997454440432357,8.326427246944228,0,0,0,0,0,0,0,0,0,0,0,1.583405365520927,2.3600171373450993,0,0,0,0,0,0,0,0
51.01946251830389,5.228062164202701,0,0,0,0,0,0,0,0,0,0,0,0.7845563242424796,1.2463663311089619,0,0,0,0,0,0,0,0
12.729456093454212,0.8137837063275387,0,0,0,0,0,0,0,0,0,0,4.842759882685566,17.878288439908488,16.504614540241764,0.10717701343347101,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.4351266951471446,29.600567726378728,54.47252574317095,17.82894933020654,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.5153400181677172,14.876179772795272,15.877592777752389,2.897091058732057,6.2766969857333965,2.048705096079222,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.89078074314126,9.864902572243915,12.917577483301953,0.05502372384833912,0.06554371088714894,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.12119688685114803,0.5445342023075672,0.5680613550180604,0,0,0,0,0,0,0,0,0,0
3.0846764919758476,6.2501668552328224,1.1954531554184025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8959117109332653,1.7772533859945445,0.31133817240795925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.968158179411386,6.236803450778038,6.2044543315370655,4.667107389370867,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.145189863790502,23.26088822702769,21.246169709176286,23.43356992580921,31.542027324945593,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4315626832645291,3.343948410215613,2.5346203085757755,2.341294128168766,2.729182407268167,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5899047379803327,0,0,0,0,0,0
