study_id,site_id,latitude,longitude,sampling_year,sampling_start_month,sampling_end_month,old_site_id,year_copernicus
Frank_Jauker_Brassica_napus_Germany_2006,Plot_663,50.45193,8.70482,2006,6,6,OSR_20,2015
Frank_Jauker_Brassica_napus_Germany_2006,Plot_664,50.454936,8.703361,2006,6,6,OSR_21,2015
Frank_Jauker_Brassica_napus_Germany_2006,Plot_665,50.459635,8.705378,2006,6,6,OSR_22,2015
Frank_Jauker_Brassica_napus_Germany_2006,Plot_666,50.462968,8.698897,2006,6,6,OSR_22b,2015
Frank_Jauker_Brassica_napus_Germany_2006,Plot_667,50.464853,8.697824,2006,6,7,OSR_23,2015
Frank_Jauker_Brassica_napus_Germany_2006,Plot_668,50.448774,8.751554,2006,6,6,OSR_24,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_669,55.981034,13.11472,2010,6,8,1.1,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_670,56.21922,13.86215,2010,6,8,2.0.1,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_671,55.806788,13.861388,2010,6,8,2.0.2,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_672,56.20546,13.755509,2010,6,8,2.1,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_673,55.937886,13.290105,2010,6,8,2.4,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_674,55.773553,13.861608,2010,6,8,2.4.2,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_675,55.506062,13.864372,2010,6,8,4.1,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_676,55.635744,13.751394,2010,6,8,4.1.2,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_677,55.83502,13.518199,2010,6,8,4.4,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_678,55.425796,13.196088,2010,6,8,5.0.1,2015
Georg_Andersson_Brassica_rapa_Sweden_2010,Plot_679,55.402118,13.202387,2010,6,8,5.4,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_680,55.851232,13.361977,2009,6,8,4.01,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_681,55.506072,13.86448,2009,6,8,4.1,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_682,55.738088,13.706308,2009,6,8,4.2,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_683,55.562438,13.362367,2009,6,8,4.3,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_684,55.835012999999996,13.518487,2009,6,8,4.4,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_685,55.376422,13.316683,2009,6,8,5.01,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_686,55.499083,13.552,2009,6,8,5.02,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_687,55.426812,13.424667,2009,6,8,5.1,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_688,55.88873,13.318122,2009,6,8,5.2,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_689,55.63207,13.312453,2009,6,8,5.3,2015
Georg_Andersson_Fragaria_ananassa_Sweden_2009,Plot_690,55.403555,13.202297,2009,6,8,5.4,2015
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,Plot_691,5.531797,-73.729151,2013,7,8,CASTELLANOS,2015
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,Plot_692,5.571607,-73.7379,2013,9,10,GONZALEZ,2015
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,Plot_693,5.554149,-73.724777,2013,9,10,JIMENEZ,2015
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,Plot_694,5.628739,-73.727764,2013,9,10,PENA,2015
Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,Plot_695,5.458649,-73.664724,2013,9,10,SIERRA,2015
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Plot_696,50.7402763366699,22.3950004577637,2005,7,7,Biala,2015
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Plot_697,50.7602767944336,22.5630550384521,2005,7,7,Branew,2015
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Plot_698,50.6491661071777,22.5727787017822,2005,7,7,Kapronie,2015
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Plot_699,50.7211112976074,22.5394439697266,2005,7,7,Kolonia Branewska,2015
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Plot_700,50.6947212219238,22.456111907959,2005,7,7,Majdan,2015
Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,Plot_701,50.7311096191406,22.4738883972168,2005,7,7,Wolka Ratajska,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_702,42.60400615,-76.85941013,2012,5,6,BH,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_703,42.51115215,-76.35759499,2012,5,6,BS,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_704,42.61117409,-76.30619018,2012,5,6,BT,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_705,42.87823317,-77.05088127,2012,5,6,DAR,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_706,42.97335154,-76.49481728,2012,5,6,ELD,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_707,42.94111512,-77.03702997,2012,5,6,FLZ,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_708,42.5202994,-76.33201391,2012,5,6,FV,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_709,43.16673195,-77.335188,2012,5,6,GS,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_710,42.65832885,-76.47461542,2012,5,6,GRS,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_711,42.44328974,-76.54027031,2012,5,6,KP,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_712,43.24931277,-77.19096583,2012,5,6,LAG,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_713,43.16113043,-76.42957942,2012,5,6,REV,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_714,42.49085176,-76.72622454,2012,5,6,SQ,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_715,42.55116895,-76.67797987,2012,5,6,SLD,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_716,42.44437963,-76.53563725,2012,5,6,WH,2015
Heather_Lee_Grab_Fragaria_ananassa_USA_2012,Plot_717,43.16331537,-77.27654822,2012,5,6,WBT,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_718,36.58494,140.44174,2007,NA,NA,1,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_719,36.5875,140.44562,2007,NA,NA,2,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_720,36.59589,140.43996,2007,NA,NA,3,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_721,36.58083,140.46078,2007,NA,NA,4,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_722,36.56832,140.46266,2007,NA,NA,5,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_723,36.62001,140.44448,2007,NA,NA,6,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_724,36.62213,140.4498,2007,NA,NA,7,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_725,36.63956,140.45187,2007,NA,NA,8,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_726,36.63495,140.45381,2007,NA,NA,9,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_727,36.62191,140.46072,2007,NA,NA,10,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_728,36.61694,140.45945,2007,NA,NA,11,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_729,36.61234,140.45453,2007,NA,NA,12,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_730,36.6125,140.44771,2007,NA,NA,13,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_731,36.61435,140.44212,2007,NA,NA,14,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2007,Plot_732,36.60324,140.46136,2007,NA,NA,15,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_733,36.58494,140.44174,2008,NA,NA,1,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_734,36.5875,140.44562,2008,NA,NA,2,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_735,36.59589,140.43996,2008,NA,NA,3,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_736,36.58083,140.46078,2008,NA,NA,4,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_737,36.56832,140.46266,2008,NA,NA,5,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_738,36.62001,140.44448,2008,NA,NA,6,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_739,36.62213,140.4498,2008,NA,NA,7,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_740,36.63956,140.45187,2008,NA,NA,8,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_741,36.63495,140.45381,2008,NA,NA,9,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_742,36.62191,140.46072,2008,NA,NA,10,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_743,36.61694,140.45945,2008,NA,NA,11,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_744,36.61234,140.45453,2008,NA,NA,12,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_745,36.6125,140.44771,2008,NA,NA,13,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_746,36.61435,140.44212,2008,NA,NA,14,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_747,36.60324,140.46136,2008,NA,NA,15,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_748,36.55423,140.45402,2008,NA,NA,16,2015
Hisatomo_Taki_Fagopyrum_esculentum_Japan_2008,Plot_749,36.56215,140.45846,2008,NA,NA,17,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_750,58.403912,14.180431,2013,5,6,1,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_751,58.200082,13.556258,2013,5,6,2,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_752,58.171296,13.643916,2013,5,6,3,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_753,58.109959,13.755515,2013,5,6,4,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_754,58.563892,13.029755,2013,5,6,5,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_755,58.527049,12.958532,2013,5,6,6,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_756,58.503509,13.044996,2013,5,6,7,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_757,58.527629,13.033413,2013,5,6,8,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_758,58.51405,13.378827,2013,5,6,9,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_759,58.351229,13.249006,2013,5,6,10,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_760,58.269476,13.028376,2013,5,6,11,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_761,58.280797,12.942646,2013,5,6,12,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_762,58.397396,13.12773,2013,5,6,13,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_763,58.387845,13.073633,2013,5,6,14,2015
Ignasi_Bartomeus_Brassica_napus_Sweden_2013,Plot_764,58.259148,13.258576,2013,5,6,15,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_765,38.71022161,-122.0805734,2013,NA,NA,watermelon_ca_1_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_766,38.71022161,-122.0805734,2013,NA,NA,watermelon_ca_1_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_767,38.71022161,-122.0805734,2013,NA,NA,watermelon_ca_1_50,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_768,38.7355,-121.99,2014,NA,NA,watermelon_ca_2_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_769,38.7355,-121.99,2014,NA,NA,watermelon_ca_2_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_770,38.7355,-121.99,2014,NA,NA,watermelon_ca_2_50,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_771,38.7355,-121.99,2014,NA,NA,watermelon_ca_2_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_772,38.7590364,-122.0297199,2013,NA,NA,watermelon_ca_3_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_773,38.7590364,-122.0297199,2013,NA,NA,watermelon_ca_3_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_774,38.7590364,-122.0297199,2013,NA,NA,watermelon_ca_3_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_775,38.7590364,-122.0297199,2013,NA,NA,watermelon_ca_3_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_776,38.7521,-122.0404,2013,NA,NA,watermelon_ca_4_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_777,38.7521,-122.0404,2013,NA,NA,watermelon_ca_4_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_778,38.7521,-122.0404,2013,NA,NA,watermelon_ca_4_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_779,38.7521,-122.0404,2013,NA,NA,watermelon_ca_4_100,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_780,38.7521,-122.0404,2014,NA,NA,watermelon_ca_5_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_781,38.7521,-122.0404,2014,NA,NA,watermelon_ca_5_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_782,38.7521,-122.0404,2014,NA,NA,watermelon_ca_5_50,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_783,38.7521,-122.0404,2014,NA,NA,watermelon_ca_5_100,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_784,38.7652,-121.7945,2014,NA,NA,watermelon_ca_6_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_785,38.7652,-121.7945,2014,NA,NA,watermelon_ca_6_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_786,38.7652,-121.7945,2014,NA,NA,watermelon_ca_6_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_787,38.7652,-121.7945,2015,NA,NA,watermelon_ca_6_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_788,38.7652,-121.7945,2015,NA,NA,watermelon_ca_6_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_789,38.7652,-121.7945,2015,NA,NA,watermelon_ca_6_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_790,38.77465688,-121.7493077,2013,NA,NA,watermelon_ca_7_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_791,38.77465688,-121.7493077,2013,NA,NA,watermelon_ca_7_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_792,38.77465688,-121.7493077,2013,NA,NA,watermelon_ca_7_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_793,38.77465688,-121.7493077,2013,NA,NA,watermelon_ca_7_100,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_794,38.5586,-121.859,2014,NA,NA,watermelon_ca_8_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_795,38.5586,-121.859,2014,NA,NA,watermelon_ca_8_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_796,38.5586,-121.859,2014,NA,NA,watermelon_ca_8_50,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_797,38.5586,-121.859,2014,NA,NA,watermelon_ca_8_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_798,38.57583397,-121.7790453,2013,NA,NA,watermelon_ca_9_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_799,38.57583397,-121.7790453,2013,NA,NA,watermelon_ca_9_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_800,38.57583397,-121.7790453,2013,NA,NA,watermelon_ca_9_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_801,38.57583397,-121.7790453,2013,NA,NA,watermelon_ca_9_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_802,38.60629393,-121.7783968,2013,NA,NA,watermelon_ca_10_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_803,38.60629393,-121.7783968,2013,NA,NA,watermelon_ca_10_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_804,38.60629393,-121.7783968,2013,NA,NA,watermelon_ca_10_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_805,38.60629393,-121.7783968,2013,NA,NA,watermelon_ca_10_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_806,38.53319773,-121.8218892,2013,NA,NA,watermelon_ca_11_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_807,38.53319773,-121.8218892,2013,NA,NA,watermelon_ca_11_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_808,38.53319773,-121.8218892,2013,NA,NA,watermelon_ca_11_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_809,38.53319773,-121.8218892,2013,NA,NA,watermelon_ca_11_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_810,38.545173,-121.870438,2015,NA,NA,watermelon_ca_12_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_811,38.545173,-121.870438,2015,NA,NA,watermelon_ca_12_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_812,38.545173,-121.870438,2015,NA,NA,watermelon_ca_12_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_813,38.545173,-121.870438,2015,NA,NA,watermelon_ca_12_100,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_814,38.5715,-121.9536,2014,NA,NA,watermelon_ca_13_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_815,38.5715,-121.9536,2014,NA,NA,watermelon_ca_13_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_816,38.5715,-121.9536,2014,NA,NA,watermelon_ca_13_50,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_817,38.5715,-121.9536,2014,NA,NA,watermelon_ca_13_100,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_818,38.540061,-121.951469,2014,NA,NA,watermelon_ca_14_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_819,38.540061,-121.951469,2014,NA,NA,watermelon_ca_14_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_820,38.540061,-121.951469,2014,NA,NA,watermelon_ca_14_50,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_821,38.540061,-121.951469,2014,NA,NA,watermelon_ca_14_100,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_822,38.552739,-121.934286,2014,NA,NA,watermelon_ca_15_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_823,38.552739,-121.934286,2014,NA,NA,watermelon_ca_15_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_824,38.552739,-121.934286,2014,NA,NA,watermelon_ca_15_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_825,38.75977377,-121.8126246,2013,NA,NA,watermelon_ca_16_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_826,38.75977377,-121.8126246,2013,NA,NA,watermelon_ca_16_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_827,38.75977377,-121.8126246,2013,NA,NA,watermelon_ca_16_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_828,38.75977377,-121.8126246,2013,NA,NA,watermelon_ca_16_100,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_829,38.757283,-121.816181,2014,NA,NA,watermelon_ca_17_0,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_830,38.757283,-121.816181,2014,NA,NA,watermelon_ca_17_25,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_831,38.757283,-121.816181,2014,NA,NA,watermelon_ca_17_50,2015
James_Reilly_Citrullus_lanatus_USA_2014,Plot_832,38.757283,-121.816181,2014,NA,NA,watermelon_ca_17_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_833,29.505715,-82.855313,2015,NA,NA,watermelon_fl_1_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_834,29.505715,-82.855313,2015,NA,NA,watermelon_fl_1_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_835,29.505715,-82.855313,2015,NA,NA,watermelon_fl_1_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_836,29.505715,-82.855313,2015,NA,NA,watermelon_fl_1_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_837,30.049824,-82.928459,2015,NA,NA,watermelon_fl_2_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_838,30.049824,-82.928459,2015,NA,NA,watermelon_fl_2_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_839,30.049824,-82.928459,2015,NA,NA,watermelon_fl_2_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_840,30.049824,-82.928459,2015,NA,NA,watermelon_fl_2_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_841,29.592777,-82.441575,2013,NA,NA,watermelon_fl_3_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_842,29.592777,-82.441575,2013,NA,NA,watermelon_fl_3_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_843,29.592777,-82.441575,2013,NA,NA,watermelon_fl_3_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_844,29.592777,-82.441575,2013,NA,NA,watermelon_fl_3_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_845,29.637039,-82.535982,2013,NA,NA,watermelon_fl_4_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_846,29.637039,-82.535982,2013,NA,NA,watermelon_fl_4_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_847,29.637039,-82.535982,2013,NA,NA,watermelon_fl_4_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_848,29.637039,-82.535982,2013,NA,NA,watermelon_fl_4_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_849,29.657289,-82.574905,2013,NA,NA,watermelon_fl_5_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_850,29.657289,-82.574905,2013,NA,NA,watermelon_fl_5_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_851,29.657289,-82.574905,2013,NA,NA,watermelon_fl_5_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_852,29.657289,-82.574905,2013,NA,NA,watermelon_fl_5_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_853,29.632776,-82.56626,2013,NA,NA,watermelon_fl_6_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_854,29.632776,-82.56626,2013,NA,NA,watermelon_fl_6_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_855,29.632776,-82.56626,2013,NA,NA,watermelon_fl_6_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_856,29.632776,-82.56626,2013,NA,NA,watermelon_fl_6_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_857,29.868173,-82.928593,2015,NA,NA,watermelon_fl_7_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_858,29.868173,-82.928593,2015,NA,NA,watermelon_fl_7_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_859,29.868173,-82.928593,2015,NA,NA,watermelon_fl_7_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_860,29.868173,-82.928593,2015,NA,NA,watermelon_fl_7_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_861,29.6439,-82.904794,2015,NA,NA,watermelon_fl_8_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_862,29.6439,-82.904794,2015,NA,NA,watermelon_fl_8_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_863,29.6439,-82.904794,2015,NA,NA,watermelon_fl_8_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_864,29.6439,-82.904794,2015,NA,NA,watermelon_fl_8_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_865,29.561054,-82.789857,2015,NA,NA,watermelon_fl_9_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_866,29.561054,-82.789857,2015,NA,NA,watermelon_fl_9_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_867,29.561054,-82.789857,2015,NA,NA,watermelon_fl_9_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_868,29.561054,-82.789857,2015,NA,NA,watermelon_fl_9_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_869,29.599248,-82.906587,2013,NA,NA,watermelon_fl_10_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_870,29.599248,-82.906587,2013,NA,NA,watermelon_fl_10_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_871,29.599248,-82.906587,2013,NA,NA,watermelon_fl_10_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_872,29.599248,-82.906587,2013,NA,NA,watermelon_fl_10_100,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_873,29.626726,-82.87373,2013,NA,NA,watermelon_fl_11_0,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_874,29.626726,-82.87373,2013,NA,NA,watermelon_fl_11_25,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_875,29.626726,-82.87373,2013,NA,NA,watermelon_fl_11_50,2015
James_Reilly_Citrullus_lanatus_USA_2013,Plot_876,29.626726,-82.87373,2013,NA,NA,watermelon_fl_11_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_877,29.626726,-82.87373,2015,NA,NA,watermelon_fl_11_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_878,29.626726,-82.87373,2015,NA,NA,watermelon_fl_11_25,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_879,29.626726,-82.87373,2015,NA,NA,watermelon_fl_11_50,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_880,29.626726,-82.87373,2015,NA,NA,watermelon_fl_11_100,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_881,30.030235,-82.878349,2015,NA,NA,watermelon_fl_12_0,2015
James_Reilly_Citrullus_lanatus_USA_2015,Plot_882,30.030235,-82.878349,2015,NA,NA,watermelon_fl_12_25,2015
